               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.079323,            0.024019,            0.028966,             0.29214,                 0.2,             0.14123,            0.047962,            0.056967,            0.016457,            0.022408,              0.0001,              0.0001,              0.0991
                   1,            0.085021,            0.025026,            0.032291,             0.34135,             0.13333,            0.074916,            0.021386,            0.052927,            0.015652,            0.020481,          0.00020999,          0.00020999,             0.09811
                   2,             0.07537,            0.025356,            0.028982,             0.19504,             0.26667,             0.09831,            0.024233,            0.046104,            0.015276,            0.017965,          0.00031993,          0.00031993,             0.09712
                   3,            0.063088,             0.02822,            0.023489,             0.18095,             0.26667,             0.10203,              0.0331,            0.037911,            0.014977,            0.015193,          0.00042979,          0.00042979,             0.09613
                   4,            0.072118,            0.027959,            0.023602,             0.18757,                 0.6,             0.17468,            0.053159,             0.03257,            0.014451,             0.01271,          0.00053952,          0.00053952,             0.09514
                   5,            0.057366,            0.030858,            0.019263,             0.38549,             0.36667,             0.29326,            0.093302,            0.029678,            0.013994,            0.010625,           0.0006491,           0.0006491,            0.094149
                   6,            0.053006,            0.026861,             0.01883,             0.35241,             0.73333,             0.46807,             0.16692,            0.025704,            0.013629,            0.008579,          0.00075848,          0.00075848,            0.093158
                   7,            0.045423,            0.026408,            0.012659,             0.49782,                 0.7,             0.58865,             0.20835,            0.024334,            0.012902,           0.0066142,          0.00086764,          0.00086764,            0.092168
                   8,            0.052678,            0.024975,            0.012398,             0.58763,             0.73333,             0.63403,             0.27278,            0.024573,            0.012018,           0.0054507,          0.00097652,          0.00097652,            0.091177
                   9,            0.043973,            0.024458,            0.011198,              0.7037,             0.63331,             0.69264,             0.29593,            0.023695,            0.011367,           0.0045791,           0.0010851,           0.0010851,            0.090185
                  10,            0.046128,            0.024639,            0.011491,             0.66663,             0.73323,             0.69747,             0.34784,            0.019844,            0.010767,           0.0037155,           0.0011934,           0.0011934,            0.089193
                  11,            0.040532,            0.022191,           0.0075043,             0.62393,             0.66667,             0.65454,             0.22538,            0.021764,            0.010168,           0.0033319,           0.0013012,           0.0013012,            0.088201
                  12,            0.034886,            0.020459,           0.0047741,             0.82124,             0.76573,              0.7632,             0.43781,            0.020432,           0.0094984,           0.0029971,           0.0014087,           0.0014087,            0.087209
                  13,            0.035111,            0.019874,           0.0047486,             0.78056,             0.83333,              0.7453,             0.40802,             0.02306,           0.0087851,           0.0029231,           0.0015157,           0.0015157,            0.086216
                  14,            0.041533,            0.020456,           0.0057029,             0.83859,             0.86592,             0.82995,             0.51297,            0.021852,           0.0081376,           0.0029304,           0.0016222,           0.0016222,            0.085222
                  15,            0.035976,            0.017468,           0.0038853,             0.53173,             0.83333,             0.65951,             0.35895,            0.027022,           0.0076651,           0.0026737,           0.0017282,           0.0017282,            0.084228
                  16,             0.03774,            0.018238,           0.0035369,             0.89655,             0.86662,             0.84101,             0.55985,            0.018019,           0.0071769,           0.0025552,           0.0018337,           0.0018337,            0.083234
