               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10604,             0.02142,            0.041259,             0.14966,             0.16667,             0.03665,            0.015287,            0.076296,            0.013234,            0.029786,               8e-05,               8e-05,             0.09928
                   1,             0.10713,            0.024053,            0.042836,             0.15165,             0.11111,            0.034741,           0.0053665,            0.072866,            0.012889,            0.026203,          0.00016999,          0.00016999,             0.09847
                   2,             0.10523,            0.024638,            0.040043,            0.044662,             0.44444,              0.0354,            0.010547,             0.06421,            0.012975,            0.023387,          0.00025994,          0.00025994,             0.09766
                   3,            0.089908,            0.025219,            0.032144,            0.076373,             0.27778,            0.076134,            0.022973,             0.05198,            0.013159,            0.020477,          0.00034983,          0.00034983,             0.09685
                   4,            0.089402,            0.029947,            0.030428,             0.10617,             0.55556,             0.10727,            0.032939,            0.049179,            0.012895,            0.018751,          0.00043961,          0.00043961,             0.09604
                   5,              0.0658,            0.026443,            0.022179,             0.30689,             0.44284,             0.25769,            0.059509,            0.042555,            0.012966,             0.01733,          0.00052926,          0.00052926,            0.095229
                   6,            0.063524,            0.028832,            0.018895,             0.23512,             0.44444,             0.17193,            0.051005,             0.04255,            0.012292,             0.01333,          0.00061876,          0.00061876,            0.094419
                   7,            0.061524,            0.027063,            0.019201,             0.42296,             0.55556,             0.44377,             0.17908,            0.034801,            0.012188,             0.01034,          0.00070807,          0.00070807,            0.093608
                   8,            0.057045,            0.025812,            0.014277,             0.53829,             0.66667,             0.59438,             0.24891,            0.031198,            0.011522,           0.0079672,          0.00079716,          0.00079716,            0.092797
                   9,            0.060931,             0.02679,            0.012915,             0.64892,             0.72222,             0.66292,             0.28203,            0.029938,            0.010743,           0.0060855,            0.000886,            0.000886,            0.091986
                  10,            0.045215,            0.026339,           0.0098443,             0.64854,             0.72222,             0.77047,             0.36009,             0.02942,            0.010031,           0.0049892,          0.00097457,          0.00097457,            0.091175
                  11,            0.052736,            0.022545,           0.0089669,              0.4989,             0.94444,             0.63715,             0.29522,            0.028128,           0.0095996,           0.0038604,           0.0010628,           0.0010628,            0.090363
                  12,            0.050496,            0.024596,           0.0080979,             0.69451,             0.88889,             0.75113,             0.36903,            0.022582,           0.0090332,           0.0032586,           0.0011508,           0.0011508,            0.089551
                  13,            0.051808,            0.021202,           0.0060154,             0.61504,             0.88766,              0.7863,             0.38621,            0.022479,           0.0083357,            0.003368,           0.0012383,           0.0012383,            0.088738
                  14,            0.044383,             0.02034,           0.0051037,             0.76131,             0.88889,             0.88827,             0.46881,            0.021586,           0.0077758,            0.002802,           0.0013255,           0.0013255,            0.087925
                  15,            0.047683,            0.020545,           0.0046506,             0.74998,                   1,             0.79956,             0.42833,            0.028355,           0.0074638,           0.0025079,           0.0014122,           0.0014122,            0.087112
                  16,            0.044336,            0.018694,           0.0039902,             0.49985,                   1,             0.76436,             0.37126,            0.026571,           0.0071578,           0.0023718,           0.0014985,           0.0014985,            0.086299
                  17,            0.047186,            0.019272,           0.0037273,             0.84978,             0.94444,             0.96057,             0.58065,            0.021411,           0.0069494,           0.0022437,           0.0015843,           0.0015843,            0.085484
                  18,            0.049896,            0.020013,           0.0042262,             0.51949,             0.72222,             0.65212,             0.29034,            0.034635,           0.0064136,           0.0018989,           0.0016696,           0.0016696,             0.08467
