               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.091594,             0.02297,                   0,            0.027822,            0.066667,            0.010493,           0.0017739,            0.075336,            0.015516,                   0,               6e-05,               6e-05,             0.09946
                   1,             0.10613,            0.024608,                   0,            0.017292,             0.26667,            0.011826,            0.001905,            0.068882,             0.01511,                   0,          0.00012999,          0.00012999,             0.09883
                   2,             0.10046,            0.025508,                   0,            0.027752,            0.066667,            0.012778,           0.0020164,            0.061774,             0.01489,                   0,          0.00019996,          0.00019996,              0.0982
                   3,            0.098647,            0.025304,                   0,             0.03035,             0.26667,            0.018534,           0.0034028,            0.053404,            0.014493,                   0,          0.00026987,          0.00026987,             0.09757
                   4,             0.08307,            0.028063,                   0,             0.05916,             0.16667,            0.036096,           0.0081714,            0.047393,            0.014271,                   0,           0.0003397,           0.0003397,             0.09694
                   5,            0.083305,            0.027006,                   0,             0.21014,             0.13333,            0.088287,            0.024636,            0.044281,            0.013643,                   0,          0.00040943,          0.00040943,            0.096309
                   6,            0.066737,            0.029183,                   0,             0.11732,             0.26667,            0.083532,             0.02415,            0.043104,            0.013298,                   0,          0.00047904,          0.00047904,            0.095679
                   7,            0.083476,            0.029885,                   0,             0.16013,                 0.2,             0.10041,            0.038477,            0.039205,            0.013152,                   0,          0.00054851,          0.00054851,            0.095049
                   8,            0.066518,            0.027883,                   0,             0.22478,             0.26667,             0.16987,            0.066504,            0.036923,             0.01285,                   0,           0.0006178,           0.0006178,            0.094418
                   9,            0.063708,             0.02814,                   0,             0.26302,             0.56667,             0.31479,             0.11973,            0.034107,            0.012553,                   0,           0.0006869,           0.0006869,            0.093787
                  10,            0.061833,            0.028876,                   0,             0.28349,             0.56667,             0.24569,            0.094689,            0.034601,             0.01195,                   0,          0.00075579,          0.00075579,            0.093156
                  11,            0.059216,            0.027773,                   0,             0.45252,                 0.5,             0.43528,             0.17257,            0.035934,            0.011658,                   0,          0.00082444,          0.00082444,            0.092524
                  12,            0.064478,            0.026842,                   0,             0.47015,             0.56667,             0.56119,             0.23797,            0.033489,            0.011125,                   0,          0.00089283,          0.00089283,            0.091893
                  13,            0.059185,            0.028866,                   0,             0.54979,             0.53333,             0.54831,             0.16924,            0.031307,            0.010776,                   0,          0.00096093,          0.00096093,            0.091261
                  14,            0.055037,            0.025275,                   0,             0.49967,              0.7324,             0.60265,              0.2301,            0.030179,            0.010631,                   0,           0.0010287,           0.0010287,            0.090629
                  15,            0.049491,            0.022622,                   0,             0.54683,                 0.8,             0.64218,             0.27525,            0.029243,            0.010138,                   0,           0.0010962,           0.0010962,            0.089996
                  16,            0.050913,            0.024987,                   0,             0.53619,             0.73333,              0.6493,             0.33699,            0.028828,           0.0095883,                   0,           0.0011633,           0.0011633,            0.089363
                  17,            0.042319,            0.023709,                   0,             0.69678,             0.76601,             0.70614,             0.35089,            0.025888,            0.009315,                   0,           0.0012301,           0.0012301,             0.08873
                  18,            0.042195,            0.023759,                   0,             0.68736,             0.73333,             0.69208,             0.38815,            0.026741,           0.0090638,                   0,           0.0012964,           0.0012964,            0.088096
                  19,            0.044077,            0.023713,                   0,             0.68478,                 0.8,             0.75269,             0.45102,            0.026831,           0.0084202,                   0,           0.0013623,           0.0013623,            0.087462
                  20,            0.045025,            0.022879,                   0,             0.89947,                 0.9,             0.90037,             0.55029,            0.024189,           0.0079714,                   0,           0.0014278,           0.0014278,            0.086828
                  21,            0.043573,            0.022203,                   0,             0.80565,             0.83333,             0.84776,             0.45801,             0.02356,           0.0076956,                   0,           0.0014929,           0.0014929,            0.086193
                  22,            0.039933,             0.02225,                   0,             0.90903,             0.66619,             0.81361,             0.50076,             0.02384,           0.0074526,                   0,           0.0015574,           0.0015574,            0.085557
                  23,            0.038387,            0.022493,                   0,             0.92264,                 0.8,             0.91413,             0.53507,            0.022265,           0.0073903,                   0,           0.0016215,           0.0016215,            0.084921
                  24,            0.046371,            0.020821,                   0,             0.57492,             0.76644,             0.61599,             0.32028,            0.027765,            0.007074,                   0,            0.001685,            0.001685,            0.084285
                  25,            0.048454,            0.019917,                   0,             0.70364,             0.63333,              0.6397,             0.31461,             0.03465,           0.0067049,                   0,            0.001748,            0.001748,            0.083648
                  26,            0.043377,            0.020432,                   0,              0.7981,             0.66667,              0.7865,             0.29769,            0.024177,           0.0067431,                   0,           0.0018104,           0.0018104,             0.08301
                  27,            0.035204,            0.019696,                   0,              0.8744,              0.6963,             0.81834,             0.51766,            0.023562,            0.006621,                   0,           0.0018723,           0.0018723,            0.082372
                  28,            0.039249,            0.021097,                   0,             0.68362,             0.86667,             0.82257,             0.32686,            0.029149,            0.006479,                   0,           0.0019335,           0.0019335,            0.081733
                  29,            0.043009,            0.020203,                   0,             0.66605,             0.66667,             0.71429,             0.41089,            0.029812,           0.0063211,                   0,           0.0019941,           0.0019941,            0.081094
                  30,             0.04393,            0.019574,                   0,             0.66555,             0.86241,             0.80397,             0.49978,            0.027311,           0.0062163,                   0,           0.0020541,           0.0020541,            0.080454
                  31,            0.047768,            0.020754,                   0,             0.62462,             0.66667,             0.71375,             0.39069,            0.026616,           0.0059636,                   0,           0.0021134,           0.0021134,            0.079813
                  32,            0.037774,            0.018937,                   0,             0.80468,             0.96667,               0.937,             0.61489,            0.022056,           0.0060168,                   0,            0.002172,            0.002172,            0.079172
                  33,            0.045002,            0.020171,                   0,             0.79972,             0.93172,             0.90914,               0.561,            0.021686,           0.0059072,                   0,           0.0022299,           0.0022299,             0.07853
                  34,            0.039206,            0.018455,                   0,             0.63613,                 0.7,             0.71996,             0.42617,            0.030662,           0.0056804,                   0,           0.0022871,           0.0022871,            0.077887
                  35,             0.04515,            0.019037,                   0,             0.87065,             0.89756,             0.91625,             0.59587,            0.020529,           0.0056303,                   0,           0.0023436,           0.0023436,            0.077244
                  36,            0.045696,            0.018038,                   0,             0.91998,              0.7665,             0.88438,             0.45183,            0.025116,            0.005648,                   0,           0.0023993,           0.0023993,            0.076599
                  37,            0.044998,            0.019309,                   0,             0.96131,             0.83333,             0.91064,             0.54732,             0.02473,           0.0054087,                   0,           0.0024542,           0.0024542,            0.075954
                  38,            0.036717,            0.019712,                   0,                   1,             0.89821,             0.94159,             0.68256,            0.024784,             0.00538,                   0,           0.0025083,           0.0025083,            0.075308
                  39,            0.034266,            0.017795,                   0,             0.92841,             0.86667,             0.91118,             0.55886,            0.023256,           0.0052961,                   0,           0.0025617,           0.0025617,            0.074662
                  40,            0.037474,             0.01823,                   0,             0.71051,                 0.9,             0.77818,             0.48308,             0.02973,           0.0052192,                   0,           0.0026142,           0.0026142,            0.074014
                  41,            0.041569,            0.018105,                   0,             0.90322,             0.93327,             0.93617,             0.64328,            0.024618,           0.0051807,                   0,           0.0026659,           0.0026659,            0.073366
