               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.12457,             0.01917,            0.044614,             0.22752,             0.26667,             0.16822,            0.053721,            0.079548,            0.011127,            0.027893,               6e-05,               6e-05,             0.09946
                   1,             0.10615,            0.020578,            0.037291,             0.21499,             0.33333,             0.13036,            0.033899,             0.07667,            0.010924,             0.02648,          0.00012999,          0.00012999,             0.09883
                   2,             0.10865,            0.021295,            0.034165,             0.34101,             0.23333,             0.13635,            0.032924,            0.070684,            0.010933,            0.024256,          0.00019996,          0.00019996,              0.0982
                   3,             0.10792,            0.025082,            0.034075,             0.21167,                 0.2,             0.11828,            0.025416,            0.062273,            0.010935,            0.021982,          0.00026987,          0.00026987,             0.09757
                   4,             0.09393,            0.024467,            0.031398,             0.15826,             0.26667,             0.10027,            0.018195,            0.052659,            0.011143,            0.019667,           0.0003397,           0.0003397,             0.09694
                   5,            0.076572,            0.027775,            0.024116,            0.094923,                 0.2,            0.059707,            0.017389,            0.046606,            0.011379,            0.017547,          0.00040943,          0.00040943,            0.096309
                   6,            0.073724,            0.025292,             0.02353,              0.1637,             0.43333,             0.14485,            0.025877,            0.045577,            0.011354,            0.015113,          0.00047904,          0.00047904,            0.095679
                   7,            0.063182,            0.026814,            0.018569,             0.20279,             0.43333,             0.19712,             0.07434,            0.042969,            0.011335,            0.012223,          0.00054851,          0.00054851,            0.095049
                   8,            0.060778,            0.026674,            0.018647,             0.31905,                 0.6,             0.37963,             0.11527,            0.035584,            0.011531,           0.0098767,           0.0006178,           0.0006178,            0.094418
                   9,            0.059597,            0.026421,            0.016272,             0.60214,             0.53333,             0.51426,             0.19578,            0.032594,            0.011175,           0.0079593,           0.0006869,           0.0006869,            0.093787
                  10,            0.062769,            0.027212,            0.014197,             0.81236,             0.43297,             0.63541,               0.277,            0.031105,            0.010755,           0.0061556,          0.00075579,          0.00075579,            0.093156
                  11,            0.057769,            0.025763,            0.011376,             0.67975,             0.56604,             0.65771,             0.26583,            0.029033,            0.010178,           0.0054354,          0.00082444,          0.00082444,            0.092524
                  12,            0.050225,            0.024696,           0.0097854,             0.68154,             0.49938,             0.64217,             0.26588,            0.027254,           0.0097586,            0.004866,          0.00089283,          0.00089283,            0.091893
                  13,            0.053872,            0.023398,            0.010004,              0.6051,             0.76667,             0.76605,             0.33367,            0.026877,             0.00921,           0.0038718,          0.00096093,          0.00096093,            0.091261
                  14,            0.041569,            0.021784,           0.0063273,             0.66623,             0.86667,             0.79978,             0.41045,            0.024419,           0.0088229,           0.0033383,           0.0010287,           0.0010287,            0.090629
                  15,            0.047245,            0.019642,           0.0072535,             0.67359,             0.96667,             0.83663,             0.47692,            0.023097,           0.0082994,           0.0030466,           0.0010962,           0.0010962,            0.089996
                  16,            0.049622,            0.019798,           0.0060171,             0.65534,             0.83333,             0.81918,             0.46533,            0.024667,           0.0078069,           0.0028539,           0.0011633,           0.0011633,            0.089363
                  17,            0.042106,            0.019076,           0.0045112,             0.74953,             0.89779,              0.8384,             0.51365,            0.023317,           0.0073888,           0.0029904,           0.0012301,           0.0012301,             0.08873
                  18,            0.043753,            0.019432,           0.0045626,             0.66606,             0.73333,              0.7072,             0.36452,            0.032308,           0.0071789,           0.0025081,           0.0012964,           0.0012964,            0.088096
                  19,            0.045738,            0.018497,           0.0043466,               0.724,             0.96196,             0.88897,             0.58708,            0.021044,           0.0069181,           0.0022933,           0.0013623,           0.0013623,            0.087462
                  20,            0.042058,            0.019032,           0.0038561,             0.64641,             0.73333,             0.77911,             0.53075,            0.022176,           0.0066626,           0.0023159,           0.0014278,           0.0014278,            0.086828
                  21,            0.044804,             0.01659,            0.003148,             0.83857,             0.86667,             0.88578,             0.59219,            0.021442,           0.0064832,           0.0022217,           0.0014929,           0.0014929,            0.086193
                  22,            0.046007,            0.016245,             0.00363,             0.84373,                 0.9,             0.90975,             0.59472,            0.020385,           0.0062795,           0.0021723,           0.0015574,           0.0015574,            0.085557
                  23,            0.047417,            0.016597,           0.0028468,             0.72199,             0.86567,               0.851,             0.56981,            0.022875,           0.0061507,           0.0020427,           0.0016215,           0.0016215,            0.084921
                  24,            0.048747,              0.0156,           0.0023691,             0.63627,             0.93297,             0.68422,             0.37967,             0.03374,           0.0059825,           0.0022377,            0.001685,            0.001685,            0.084285
                  25,            0.055448,             0.01533,           0.0025788,              0.7103,                 0.9,             0.78339,             0.36272,            0.031096,           0.0059548,           0.0023948,            0.001748,            0.001748,            0.083648
                  26,            0.046667,            0.016444,           0.0027334,              0.6479,             0.79746,             0.71634,             0.49394,            0.031365,           0.0057692,           0.0024954,           0.0018104,           0.0018104,             0.08301
                  27,            0.047432,            0.015851,           0.0026074,             0.50933,             0.76667,             0.59494,             0.39352,            0.028142,           0.0056956,            0.002428,           0.0018723,           0.0018723,            0.082372
                  28,            0.047886,            0.017486,            0.002832,             0.85663,              0.5976,             0.78715,             0.44315,            0.023301,           0.0057589,           0.0020927,           0.0019335,           0.0019335,            0.081733
                  29,            0.043074,            0.015409,           0.0025726,              0.5105,                 0.6,             0.52878,             0.28558,            0.028349,           0.0056091,           0.0022719,           0.0019941,           0.0019941,            0.081094
                  30,            0.048628,             0.01525,           0.0026642,             0.64247,                 0.6,             0.60318,             0.36762,            0.025659,           0.0055104,           0.0022046,           0.0020541,           0.0020541,            0.080454
                  31,            0.038177,            0.015105,           0.0021464,             0.76522,             0.76667,             0.78284,             0.41939,            0.027899,           0.0053592,           0.0021494,           0.0021134,           0.0021134,            0.079813
                  32,            0.042672,            0.015782,           0.0023338,             0.61493,                 0.8,             0.71447,               0.367,            0.026685,           0.0051549,           0.0019727,            0.002172,            0.002172,            0.079172
                  33,             0.03991,            0.015098,           0.0021546,             0.53571,             0.73333,             0.67008,             0.39922,            0.032233,           0.0050289,           0.0018785,           0.0022299,           0.0022299,             0.07853
                  34,            0.043341,            0.015762,           0.0023437,             0.66642,             0.93233,             0.79569,             0.50934,            0.025248,           0.0048504,           0.0018015,           0.0022871,           0.0022871,            0.077887
                  35,            0.046257,             0.01633,           0.0023908,             0.67818,             0.63225,             0.67698,             0.31596,            0.033316,           0.0046569,           0.0018172,           0.0023436,           0.0023436,            0.077244
