               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.086523,            0.031024,            0.033872,            0.029517,            0.055556,           0.0035227,          0.00049283,            0.078609,            0.021237,            0.025322,               9e-05,               9e-05,             0.09919
                   1,            0.089988,            0.030317,            0.037527,            0.048647,             0.11111,            0.014467,           0.0030741,             0.06604,            0.019681,            0.023354,          0.00018999,          0.00018999,             0.09829
                   2,             0.07269,            0.027957,            0.030117,             0.30169,             0.26468,             0.14725,            0.030518,            0.045908,            0.018377,            0.019925,          0.00028994,          0.00028994,             0.09739
                   3,            0.068793,            0.029363,            0.024421,             0.32205,             0.27778,             0.12533,            0.029633,            0.039406,            0.017385,            0.016644,          0.00038981,          0.00038981,             0.09649
                   4,            0.068711,            0.029848,            0.026579,             0.36982,             0.27778,             0.18652,            0.051089,             0.03738,            0.016519,            0.013906,          0.00048956,          0.00048956,             0.09559
                   5,            0.054788,            0.027756,            0.019448,             0.54768,             0.66667,             0.48969,             0.13829,            0.042154,            0.015123,            0.010407,          0.00058918,          0.00058918,            0.094689
                   6,            0.057982,            0.028643,            0.016457,             0.52381,             0.66667,             0.53911,             0.15855,            0.036712,            0.014197,           0.0079602,          0.00068862,          0.00068862,            0.093789
                   7,            0.050559,            0.027693,            0.014166,             0.69802,             0.38889,             0.53175,             0.17279,            0.039086,            0.013929,            0.006179,          0.00078785,          0.00078785,            0.092888
                   8,            0.053581,            0.027209,            0.013518,             0.61393,             0.44444,             0.46868,             0.11957,            0.035974,            0.013597,           0.0049862,          0.00088684,          0.00088684,            0.091987
                   9,            0.047042,              0.0249,            0.010504,             0.64944,             0.72054,             0.64167,             0.17123,            0.031272,            0.012938,           0.0037118,          0.00098556,          0.00098556,            0.091086
                  10,            0.046613,            0.024965,           0.0089589,             0.92306,             0.66648,             0.72936,             0.29718,            0.037054,             0.01191,           0.0028269,            0.001084,            0.001084,            0.090184
                  11,            0.039004,             0.02282,           0.0067109,             0.70585,             0.66667,             0.75594,             0.33906,            0.029076,            0.010825,           0.0024729,            0.001182,            0.001182,            0.089282
                  12,            0.037217,            0.021644,           0.0055262,             0.56627,             0.94444,             0.72974,             0.34918,            0.029949,           0.0099816,           0.0020381,           0.0012797,           0.0012797,             0.08838
                  13,             0.04701,            0.021206,            0.006794,             0.74943,             0.83333,             0.82349,             0.45068,             0.02482,             0.00913,            0.002015,            0.001377,            0.001377,            0.087477
                  14,            0.037421,            0.022567,           0.0048282,             0.69205,             0.88889,             0.84724,             0.53361,            0.025847,           0.0083573,           0.0017747,           0.0014739,           0.0014739,            0.086574
