               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.12299,            0.019498,            0.046992,            0.089734,            0.055556,            0.015007,             0.00451,            0.079529,            0.010697,            0.029324,               7e-05,               7e-05,             0.09937
                   1,             0.11754,            0.021222,            0.045996,            0.020967,             0.11111,            0.014337,           0.0036267,            0.075475,            0.010726,            0.025721,          0.00014999,          0.00014999,             0.09865
                   2,             0.10079,            0.022275,            0.039237,            0.070323,             0.22222,             0.03775,           0.0096852,            0.068437,            0.010994,            0.023086,          0.00022995,          0.00022995,             0.09793
                   3,             0.10161,             0.02502,            0.037121,             0.08054,             0.26779,            0.055921,            0.015918,            0.061361,            0.010987,            0.020515,          0.00030985,          0.00030985,             0.09721
                   4,            0.086355,            0.025764,            0.030836,             0.12143,                 0.5,             0.11516,            0.030129,            0.052412,            0.011181,            0.018028,          0.00038965,          0.00038965,             0.09649
                   5,            0.071339,            0.026388,            0.025486,             0.17028,             0.42216,             0.12949,            0.038766,            0.044412,            0.011573,            0.017525,          0.00046935,          0.00046935,            0.095769
                   6,            0.071011,            0.026765,            0.022746,             0.54682,             0.61111,             0.40187,              0.1397,            0.037987,            0.011566,            0.014303,           0.0005489,           0.0005489,            0.095049
                   7,            0.063139,            0.026298,            0.019144,             0.44244,             0.66667,             0.47351,             0.17061,            0.035616,            0.011409,             0.01163,          0.00062829,          0.00062829,            0.094328
                   8,            0.060828,            0.028152,            0.017126,             0.57079,             0.77778,             0.73554,             0.28341,            0.033365,             0.01094,           0.0095557,          0.00070748,          0.00070748,            0.093607
                   9,            0.062104,            0.026813,            0.014446,             0.68275,             0.61111,             0.62093,             0.31488,            0.031418,            0.010399,           0.0074103,          0.00078645,          0.00078645,            0.092886
                  10,            0.059053,            0.028354,            0.013298,             0.66207,             0.66667,             0.69742,             0.37265,            0.030014,           0.0097591,            0.005719,          0.00086518,          0.00086518,            0.092165
                  11,             0.05463,            0.024852,            0.010776,             0.77144,             0.94444,             0.91872,             0.38815,            0.028066,           0.0090866,           0.0044397,          0.00094363,          0.00094363,            0.091444
                  12,            0.050096,            0.023435,           0.0081312,             0.72725,             0.88889,             0.76935,              0.3585,            0.027697,           0.0085624,           0.0039601,           0.0010218,           0.0010218,            0.090722
                  13,            0.057649,            0.022957,           0.0086552,             0.57666,             0.83245,             0.65265,             0.34663,            0.027159,           0.0082221,           0.0035158,           0.0010996,           0.0010996,                0.09
                  14,            0.049753,            0.021792,           0.0075255,             0.85309,             0.66667,             0.83627,             0.50719,            0.027304,              0.0078,           0.0030844,           0.0011771,           0.0011771,            0.089277
                  15,            0.046298,            0.021944,           0.0054435,             0.74996,             0.99978,             0.92886,             0.60809,            0.021877,           0.0073024,            0.002664,           0.0012542,           0.0012542,            0.088554
                  16,            0.046332,            0.019601,           0.0055403,              0.7199,                   1,             0.78506,             0.41607,            0.024396,           0.0068678,           0.0022341,           0.0013309,           0.0013309,            0.087831
                  17,            0.055149,            0.019818,           0.0054605,             0.62066,                   1,             0.74794,             0.45576,            0.029847,           0.0064549,           0.0017387,           0.0014072,           0.0014072,            0.087107
                  18,            0.046452,            0.019489,           0.0038587,             0.89998,                   1,             0.95611,             0.51004,            0.021934,           0.0061483,           0.0015872,            0.001483,            0.001483,            0.086383
                  19,            0.043309,             0.01791,           0.0037574,             0.59947,                   1,             0.70128,             0.33726,            0.026866,           0.0059653,           0.0015067,           0.0015584,           0.0015584,            0.085658
                  20,            0.044511,            0.017729,           0.0038959,             0.59993,                   1,             0.77887,             0.38091,            0.023112,           0.0058013,           0.0013377,           0.0016332,           0.0016332,            0.084933
                  21,            0.053981,            0.017123,            0.003406,             0.41431,             0.94322,             0.58629,             0.28909,            0.041976,           0.0054504,           0.0013416,           0.0017075,           0.0017075,            0.084208
                  22,            0.051254,            0.017066,           0.0028101,             0.63936,             0.88889,              0.7382,             0.32904,            0.031095,            0.005424,           0.0014256,           0.0017813,           0.0017813,            0.083481
                  23,              0.0456,            0.020216,            0.003225,             0.89987,             0.99863,             0.96459,             0.52956,            0.025683,           0.0056374,           0.0015414,           0.0018545,           0.0018545,            0.082755
                  24,            0.049334,             0.01719,           0.0032353,             0.78292,             0.61111,             0.73717,             0.38305,            0.032706,           0.0050438,           0.0014748,           0.0019271,           0.0019271,            0.082027
                  25,            0.052098,            0.016382,           0.0024732,             0.60636,             0.94444,             0.75303,             0.39872,             0.02977,            0.005092,           0.0015339,           0.0019991,           0.0019991,            0.081299
                  26,            0.049335,            0.016303,           0.0029021,             0.67947,             0.94225,             0.74328,             0.23458,            0.025801,           0.0051119,           0.0015018,           0.0020704,           0.0020704,             0.08057
                  27,             0.05622,            0.015873,            0.002463,             0.72724,             0.88874,             0.86091,             0.55319,            0.025831,           0.0051471,           0.0014396,           0.0021411,           0.0021411,            0.079841
                  28,            0.045494,            0.016668,           0.0026195,             0.58613,             0.94415,             0.76659,             0.45522,             0.02674,           0.0050529,           0.0014095,           0.0022111,           0.0022111,            0.079111
                  29,            0.052359,            0.016254,           0.0027034,             0.54829,             0.94444,             0.70711,             0.26935,            0.031305,           0.0050552,           0.0015608,           0.0022803,           0.0022803,             0.07838
                  30,            0.047701,            0.016232,           0.0023222,              0.5714,             0.88877,             0.68002,             0.44721,            0.027816,           0.0050327,           0.0016116,           0.0023489,           0.0023489,            0.077649
                  31,            0.049847,            0.015857,           0.0024699,             0.69556,             0.88889,             0.72112,             0.45995,            0.026393,           0.0050378,           0.0016123,           0.0024166,           0.0024166,            0.076917
                  32,            0.044508,            0.015645,           0.0022588,             0.53289,             0.88889,             0.68378,             0.39381,            0.024851,           0.0048402,           0.0014573,           0.0024836,           0.0024836,            0.076184
                  33,            0.042836,            0.014383,            0.002251,             0.89418,             0.94444,             0.95669,              0.5863,            0.019995,           0.0048074,           0.0012449,           0.0025498,           0.0025498,             0.07545
                  34,            0.040013,            0.016592,            0.002238,             0.74869,             0.66667,             0.74126,             0.32581,            0.025247,           0.0046834,           0.0011624,           0.0026152,           0.0026152,            0.074715
                  35,            0.046919,             0.01452,           0.0022693,             0.77205,             0.94444,             0.82252,             0.51052,            0.022763,            0.004634,           0.0012459,           0.0026797,           0.0026797,             0.07398
                  36,             0.04341,            0.016212,           0.0023497,              0.7612,             0.88889,             0.81665,              0.4966,            0.020546,           0.0045236,           0.0012975,           0.0027433,           0.0027433,            0.073243
                  37,            0.040492,            0.014504,           0.0021608,             0.71412,              0.8327,             0.76881,             0.44937,            0.021323,           0.0045208,           0.0012873,           0.0028061,           0.0028061,            0.072506
                  38,            0.039299,            0.016195,           0.0020045,             0.71975,                   1,             0.81677,             0.54244,            0.023315,           0.0045709,           0.0013495,            0.002868,            0.002868,            0.071768
                  39,             0.04337,            0.015442,            0.002222,             0.46133,                   1,             0.64562,             0.37376,            0.025909,           0.0045212,           0.0013191,            0.002929,            0.002929,            0.071029
                  40,            0.048509,            0.014195,           0.0025898,             0.72712,             0.88825,             0.86258,             0.58018,            0.023174,           0.0045618,           0.0012881,            0.002989,            0.002989,            0.070289
                  41,            0.039624,            0.014353,           0.0021638,             0.80903,             0.94444,             0.89212,              0.6637,            0.021094,            0.004407,           0.0011572,            0.003048,            0.003048,            0.069548
                  42,            0.036172,             0.01594,           0.0019714,             0.85699,                   1,             0.93095,             0.67192,            0.021563,           0.0044285,           0.0011803,           0.0031061,           0.0031061,            0.068806
                  43,            0.037843,            0.014402,           0.0019382,             0.59988,             0.83333,             0.73203,              0.4204,            0.029813,           0.0043949,           0.0012436,           0.0031632,           0.0031632,            0.068063
                  44,            0.048371,            0.014291,           0.0027106,              0.5482,             0.94375,             0.77902,             0.37618,            0.022932,           0.0043648,           0.0012917,           0.0032193,           0.0032193,            0.067319
                  45,            0.043331,            0.015716,           0.0023545,             0.66665,             0.88889,             0.81327,             0.49226,            0.021856,           0.0041916,           0.0012477,           0.0032743,           0.0032743,            0.066574
                  46,            0.040975,            0.013681,           0.0020053,             0.74141,             0.66667,             0.78291,             0.54306,             0.02448,           0.0041742,           0.0012282,           0.0033283,           0.0033283,            0.065828
                  47,            0.042543,            0.013449,           0.0020771,             0.81807,             0.99927,             0.94811,             0.59441,            0.019034,           0.0041944,           0.0013214,           0.0033813,           0.0033813,            0.065081
                  48,            0.040126,            0.013292,           0.0020716,              0.7599,             0.72222,             0.79393,             0.56625,             0.02072,           0.0041733,           0.0013133,           0.0034331,           0.0034331,            0.064333
                  49,            0.038654,            0.014812,           0.0019679,             0.89438,             0.94444,             0.93061,             0.60385,            0.016506,           0.0041038,           0.0011763,           0.0034839,           0.0034839,            0.063584
                  50,            0.033492,            0.015523,           0.0019901,             0.89998,             0.99978,             0.97444,             0.70853,            0.014447,           0.0040394,            0.001072,           0.0035336,           0.0035336,            0.062834
