               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10797,            0.020082,            0.035468,             0.11021,            0.066667,            0.018416,           0.0023107,            0.076138,            0.011246,            0.025786,               6e-05,               6e-05,             0.09946
                   1,              0.1061,            0.021492,            0.035576,             0.13316,            0.066667,            0.016849,           0.0030551,            0.069377,            0.011689,            0.024018,          0.00012999,          0.00012999,             0.09883
                   2,            0.099315,            0.022394,             0.03291,             0.10451,            0.066667,            0.016051,           0.0025889,             0.06001,            0.012248,            0.021917,          0.00019996,          0.00019996,              0.0982
                   3,            0.084182,            0.025631,             0.02817,            0.084917,            0.066667,            0.016328,           0.0024385,            0.053194,            0.012588,            0.019702,          0.00026987,          0.00026987,             0.09757
                   4,            0.084643,            0.025169,            0.025947,            0.051252,             0.48801,            0.045556,           0.0092616,            0.048152,            0.012795,            0.017624,           0.0003397,           0.0003397,             0.09694
                   5,            0.076218,            0.027231,            0.022934,            0.099087,             0.53333,            0.090531,            0.024278,            0.045238,            0.012687,            0.015677,          0.00040943,          0.00040943,            0.096309
                   6,            0.076549,            0.027793,            0.020446,             0.18954,                 0.7,              0.1918,            0.058508,            0.041584,            0.012609,            0.013745,          0.00047904,          0.00047904,            0.095679
                   7,            0.071829,            0.026879,            0.018892,             0.41278,             0.56667,             0.33771,             0.11271,            0.038653,            0.012447,            0.011845,          0.00054851,          0.00054851,            0.095049
                   8,            0.070661,            0.026987,            0.016037,             0.49984,             0.69956,             0.51165,             0.17073,            0.035951,             0.01215,            0.010185,           0.0006178,           0.0006178,            0.094418
                   9,            0.066055,            0.028773,            0.014285,             0.54935,             0.73146,              0.5485,             0.17368,            0.034809,            0.011694,           0.0087072,           0.0006869,           0.0006869,            0.093787
                  10,            0.067609,            0.027477,            0.012664,             0.67372,             0.83333,             0.76757,             0.35018,             0.03223,            0.011304,           0.0069909,          0.00075579,          0.00075579,            0.093156
                  11,            0.060072,            0.025205,            0.009828,             0.70588,             0.79999,             0.77959,             0.34502,            0.031459,            0.010841,           0.0056405,          0.00082444,          0.00082444,            0.092524
                  12,            0.054224,            0.024712,           0.0086298,             0.71749,             0.93127,             0.77128,             0.35746,            0.029899,            0.010226,           0.0047956,          0.00089283,          0.00089283,            0.091893
                  13,            0.049724,            0.025969,            0.007526,             0.74993,             0.89968,             0.77744,             0.38186,            0.026795,           0.0098605,           0.0040171,          0.00096093,          0.00096093,            0.091261
                  14,            0.054484,            0.021252,           0.0079186,             0.78724,             0.86667,             0.82848,             0.48936,            0.026501,           0.0098408,           0.0033922,           0.0010287,           0.0010287,            0.090629
                  15,            0.050031,            0.023336,           0.0061133,             0.84848,              0.9333,             0.86114,             0.46565,            0.024573,           0.0095113,           0.0029196,           0.0010962,           0.0010962,            0.089996
                  16,             0.05275,            0.020677,           0.0058209,             0.89481,             0.86667,             0.89185,             0.47094,            0.024238,           0.0088834,           0.0025789,           0.0011633,           0.0011633,            0.089363
                  17,            0.050451,            0.021619,           0.0055195,             0.67298,             0.96667,             0.79532,             0.47077,            0.023874,           0.0083194,           0.0024008,           0.0012301,           0.0012301,             0.08873
                  18,            0.045106,            0.020393,           0.0045641,             0.67411,             0.96667,             0.78432,             0.48169,            0.022515,           0.0078753,           0.0022269,           0.0012964,           0.0012964,            0.088096
                  19,             0.04557,            0.019617,           0.0034018,             0.82323,             0.93148,             0.82037,             0.48504,            0.022462,           0.0075299,           0.0020193,           0.0013623,           0.0013623,            0.087462
                  20,            0.044891,            0.017135,           0.0032756,             0.65201,                   1,             0.71829,             0.34181,            0.022624,           0.0072081,           0.0019143,           0.0014278,           0.0014278,            0.086828
                  21,            0.045645,            0.019604,            0.003651,             0.85682,                   1,             0.91132,             0.56133,            0.023988,           0.0069475,           0.0017992,           0.0014929,           0.0014929,            0.086193
                  22,            0.045766,            0.018518,           0.0032266,             0.87858,             0.96667,             0.88701,             0.58338,            0.021491,           0.0067411,           0.0016664,           0.0015574,           0.0015574,            0.085557
                  23,            0.043753,            0.020141,            0.002675,             0.82343,             0.93333,             0.86233,             0.45572,            0.027679,           0.0065885,            0.001687,           0.0016215,           0.0016215,            0.084921
                  24,            0.054242,            0.018271,           0.0025989,             0.67523,             0.83167,             0.76377,             0.42812,            0.028889,           0.0064549,           0.0017425,            0.001685,            0.001685,            0.084285
                  25,             0.05194,            0.017683,           0.0030024,             0.42334,             0.83333,             0.47039,             0.27373,            0.040681,           0.0061941,           0.0017026,            0.001748,            0.001748,            0.083648
                  26,            0.053491,            0.017698,           0.0028794,             0.67377,              0.8951,             0.80633,               0.471,            0.029411,            0.006213,           0.0018316,           0.0018104,           0.0018104,             0.08301
