               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.076528,            0.031584,             0.03261,                   0,                   0,                   0,                   0,            0.059221,            0.020982,            0.022303,               7e-05,               7e-05,             0.09937
                   1,            0.090912,            0.028868,            0.039342,           0.0060638,            0.033333,            0.001008,          0.00021728,            0.052897,            0.019544,             0.02128,          0.00014999,          0.00014999,             0.09865
                   2,            0.076118,            0.029712,            0.034028,             0.20762,            0.033333,            0.015134,           0.0042524,            0.049129,            0.018025,            0.019407,          0.00022995,          0.00022995,             0.09793
                   3,             0.06947,            0.027894,            0.030117,            0.071995,                 0.1,            0.049494,            0.016952,            0.044464,            0.017131,            0.017002,          0.00030985,          0.00030985,             0.09721
                   4,            0.060196,            0.028626,            0.025424,             0.10663,             0.16667,            0.071646,            0.018418,            0.040891,            0.016451,            0.014612,          0.00038965,          0.00038965,             0.09649
                   5,            0.053452,            0.029581,            0.019751,             0.17135,             0.46667,             0.15847,            0.042021,            0.038143,            0.015758,            0.012152,          0.00046935,          0.00046935,            0.095769
                   6,            0.066434,            0.028439,            0.025502,             0.33844,             0.66508,             0.34147,            0.095192,            0.031661,            0.015388,            0.010935,           0.0005489,           0.0005489,            0.095049
                   7,            0.044381,            0.028006,            0.013635,              0.2997,                 0.6,             0.35921,             0.12282,            0.029414,            0.014958,           0.0090939,          0.00062829,          0.00062829,            0.094328
                   8,            0.042519,            0.027387,            0.013039,             0.43507,             0.69324,             0.57688,              0.2028,            0.028205,            0.014388,           0.0076625,          0.00070748,          0.00070748,            0.093607
                   9,            0.047693,             0.02669,            0.013581,             0.53926,             0.66667,             0.62432,             0.20299,            0.026243,            0.013682,            0.006836,          0.00078645,          0.00078645,            0.092886
                  10,            0.045457,            0.025824,             0.01391,             0.65061,                 0.5,             0.53702,             0.20606,            0.025016,            0.013301,            0.006083,          0.00086518,          0.00086518,            0.092165
                  11,             0.04084,            0.024598,           0.0094063,              0.9305,             0.46667,             0.64645,             0.30584,            0.024379,            0.012741,           0.0050962,          0.00094363,          0.00094363,            0.091444
                  12,             0.03646,            0.023052,           0.0069217,              0.5907,             0.86667,             0.73109,             0.27149,              0.0238,            0.011913,           0.0039047,           0.0010218,           0.0010218,            0.090722
                  13,            0.040479,            0.022627,           0.0070303,             0.85099,             0.76163,             0.81636,             0.38295,            0.019814,            0.011323,           0.0033594,           0.0010996,           0.0010996,                0.09
                  14,            0.033669,            0.022087,           0.0050258,             0.58495,                 0.8,             0.69741,              0.2145,            0.021695,            0.010637,           0.0030894,           0.0011771,           0.0011771,            0.089277
                  15,            0.032871,            0.020831,           0.0048757,             0.55472,             0.83333,             0.63984,             0.29615,            0.022618,            0.010178,           0.0029291,           0.0012542,           0.0012542,            0.088554
                  16,            0.031753,            0.019549,           0.0037412,             0.65705,             0.76634,              0.6661,             0.28912,            0.021709,           0.0093206,           0.0025866,           0.0013309,           0.0013309,            0.087831
                  17,            0.038286,            0.020252,           0.0036259,             0.67646,             0.76662,             0.67226,             0.36858,            0.022213,           0.0086085,           0.0025073,           0.0014072,           0.0014072,            0.087107
                  18,            0.037034,            0.017179,           0.0039299,             0.75803,             0.73333,             0.72695,             0.37855,            0.021127,           0.0081951,           0.0024868,            0.001483,            0.001483,            0.086383
                  19,            0.038011,            0.017476,           0.0048438,              0.5495,                 0.7,             0.56389,             0.24997,             0.02384,           0.0077975,           0.0026699,           0.0015584,           0.0015584,            0.085658
                  20,            0.039078,            0.018337,           0.0044277,             0.55087,                 0.7,             0.61954,             0.35196,            0.026809,           0.0076021,           0.0025085,           0.0016332,           0.0016332,            0.084933
                  21,            0.043715,            0.017374,           0.0034122,             0.74246,             0.86493,              0.7571,             0.41165,            0.020628,            0.007452,           0.0022902,           0.0017075,           0.0017075,            0.084208
