               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11641,            0.022137,            0.037621,            0.031939,            0.033333,           0.0026209,          0.00045666,            0.073165,            0.014415,            0.024684,               7e-05,               7e-05,             0.09937
                   1,            0.096198,            0.023369,            0.035079,            0.060476,            0.066667,            0.015933,            0.005823,             0.06486,            0.014878,            0.023051,          0.00014999,          0.00014999,             0.09865
                   2,            0.093665,            0.024838,            0.030286,             0.49624,            0.033333,            0.021189,           0.0025287,            0.057351,            0.015249,            0.021126,          0.00022995,          0.00022995,             0.09793
                   3,            0.091676,            0.025977,             0.02748,            0.095576,                 0.1,            0.036294,           0.0065909,            0.050597,            0.015192,            0.019162,          0.00030985,          0.00030985,             0.09721
                   4,            0.064801,            0.027922,            0.020493,             0.13748,             0.16667,            0.090387,            0.021491,            0.045854,            0.015345,             0.01713,          0.00038965,          0.00038965,             0.09649
                   5,            0.070276,            0.027356,            0.020073,             0.25268,             0.63333,              0.2758,            0.067778,            0.039687,            0.015715,             0.01486,          0.00046935,          0.00046935,            0.095769
                   6,            0.066801,            0.031152,            0.019539,             0.46207,                 0.7,             0.48648,             0.13358,            0.036513,            0.015403,            0.012578,           0.0005489,           0.0005489,            0.095049
                   7,            0.065258,            0.028196,            0.016061,             0.56346,             0.86059,             0.66962,             0.19644,            0.034514,             0.01475,            0.010387,          0.00062829,          0.00062829,            0.094328
                   8,            0.056941,            0.027842,             0.01309,             0.77431,             0.68648,             0.76583,             0.25284,            0.031275,            0.014202,           0.0085521,          0.00070748,          0.00070748,            0.093607
                   9,              0.0551,            0.026908,            0.012593,             0.75773,             0.72988,             0.75311,             0.29499,            0.029092,            0.013502,           0.0070263,          0.00078645,          0.00078645,            0.092886
                  10,            0.053332,            0.028147,            0.010416,             0.75685,             0.83015,             0.83558,             0.38485,            0.026703,            0.013064,           0.0057771,          0.00086518,          0.00086518,            0.092165
                  11,            0.041583,            0.023331,           0.0075889,             0.73348,             0.91756,             0.88697,             0.45771,            0.025707,            0.012374,           0.0044885,          0.00094363,          0.00094363,            0.091444
                  12,            0.050793,            0.025565,           0.0083038,             0.77729,             0.83333,             0.83774,             0.41644,            0.025296,            0.011612,           0.0036167,           0.0010218,           0.0010218,            0.090722
                  13,            0.046269,             0.02176,            0.006082,             0.78775,             0.86603,             0.84795,             0.45605,            0.023984,            0.010815,           0.0030673,           0.0010996,           0.0010996,                0.09
                  14,            0.050523,            0.022778,           0.0061234,             0.73438,             0.83333,             0.84256,             0.45118,            0.023479,            0.010001,           0.0025304,           0.0011771,           0.0011771,            0.089277
                  15,            0.046895,            0.020182,           0.0053829,             0.72211,              0.8662,             0.86379,             0.47554,            0.021686,           0.0095315,           0.0022364,           0.0012542,           0.0012542,            0.088554
                  16,             0.04559,            0.019783,           0.0052713,              0.7911,                 0.9,             0.88824,             0.48398,             0.02086,           0.0090936,           0.0020445,           0.0013309,           0.0013309,            0.087831
                  17,            0.042308,            0.019607,           0.0037675,             0.55168,             0.69737,             0.61346,             0.26836,            0.032435,           0.0084877,           0.0020949,           0.0014072,           0.0014072,            0.087107
                  18,            0.058161,            0.019655,           0.0043801,             0.65493,             0.63333,             0.73245,              0.4445,            0.030507,           0.0080342,           0.0022424,            0.001483,            0.001483,            0.086383
                  19,            0.041852,            0.016938,           0.0030932,             0.83776,                 0.7,             0.80427,             0.47783,            0.026443,           0.0081525,           0.0020853,           0.0015584,           0.0015584,            0.085658
                  20,             0.04597,            0.019185,           0.0027694,             0.72061,                 0.9,              0.8629,             0.48776,            0.027019,           0.0079679,           0.0019978,           0.0016332,           0.0016332,            0.084933
                  21,            0.038512,            0.019165,           0.0027689,             0.54701,             0.96604,             0.78229,             0.44556,            0.025828,           0.0076881,           0.0019457,           0.0017075,           0.0017075,            0.084208
                  22,             0.05017,            0.019419,           0.0027523,             0.62784,             0.89973,             0.77606,             0.50446,            0.023608,           0.0074719,           0.0018107,           0.0017813,           0.0017813,            0.083481
                  23,            0.052379,            0.018828,           0.0030126,             0.61807,             0.86315,             0.70432,             0.35842,            0.031249,           0.0069748,           0.0016659,           0.0018545,           0.0018545,            0.082755
                  24,            0.051496,            0.017342,           0.0037024,             0.75673,             0.93322,             0.80496,             0.53675,            0.021655,           0.0066575,           0.0015319,           0.0019271,           0.0019271,            0.082027
                  25,            0.043893,            0.017516,           0.0022488,             0.75667,             0.93333,             0.86254,             0.47602,            0.025799,           0.0063363,           0.0015353,           0.0019991,           0.0019991,            0.081299
                  26,            0.039074,             0.01662,           0.0018726,             0.77122,                 0.9,              0.8622,             0.55269,            0.024026,           0.0062817,           0.0015067,           0.0020704,           0.0020704,             0.08057
                  27,            0.046231,            0.017459,           0.0021642,             0.87484,             0.93333,             0.91584,             0.60865,            0.023926,           0.0061225,           0.0014777,           0.0021411,           0.0021411,            0.079841
                  28,            0.050925,            0.017024,           0.0021724,             0.82313,             0.93085,             0.89141,             0.51128,            0.020706,            0.006056,           0.0014609,           0.0022111,           0.0022111,            0.079111
                  29,            0.038348,            0.017216,           0.0019447,             0.75629,             0.93333,             0.88216,             0.61471,            0.020619,              0.0058,           0.0014398,           0.0022803,           0.0022803,             0.07838
                  30,            0.046802,            0.018293,           0.0028633,             0.80453,             0.96667,             0.92277,             0.62587,             0.02162,           0.0057149,            0.001458,           0.0023489,           0.0023489,            0.077649
                  31,            0.048553,            0.016258,           0.0018689,             0.87991,             0.73274,             0.82965,             0.58362,            0.021884,           0.0056754,           0.0014572,           0.0024166,           0.0024166,            0.076917
                  32,             0.04303,            0.015261,           0.0016963,             0.89454,             0.66667,             0.84636,             0.64457,            0.019326,           0.0055426,           0.0014359,           0.0024836,           0.0024836,            0.076184
                  33,             0.04265,            0.016844,           0.0017457,             0.95215,                 0.7,             0.86404,             0.58185,            0.022047,           0.0054646,           0.0014505,           0.0025498,           0.0025498,             0.07545
                  34,            0.045708,             0.01732,           0.0018492,             0.90892,             0.66532,             0.86894,             0.66013,             0.02354,           0.0053822,           0.0014967,           0.0026152,           0.0026152,            0.074715
                  35,            0.038106,            0.014699,           0.0017046,             0.87866,             0.96667,             0.93723,             0.57733,             0.01988,           0.0054034,           0.0014425,           0.0026797,           0.0026797,             0.07398
                  36,            0.043339,            0.015483,           0.0017537,             0.76898,                   1,             0.91716,             0.59641,            0.022666,           0.0052002,           0.0014054,           0.0027433,           0.0027433,            0.073243
                  37,             0.04889,            0.015293,           0.0018123,             0.85287,             0.96667,             0.88936,             0.61424,            0.017562,           0.0052449,           0.0014236,           0.0028061,           0.0028061,            0.072506
                  38,            0.039737,            0.014969,           0.0016504,             0.75671,             0.93313,             0.86636,              0.5701,            0.020932,           0.0051303,           0.0014248,            0.002868,            0.002868,            0.071768
                  39,            0.035174,            0.015085,           0.0015978,              0.8528,             0.96667,             0.92069,             0.66337,             0.01727,           0.0050176,           0.0014324,            0.002929,            0.002929,            0.071029
                  40,            0.044939,            0.016717,            0.001712,             0.87489,             0.93333,             0.91346,             0.65864,            0.020845,           0.0050419,           0.0015215,            0.002989,            0.002989,            0.070289
                  41,             0.04051,            0.017143,           0.0018224,             0.84797,             0.93333,             0.89668,              0.5322,            0.021399,            0.004922,           0.0014403,            0.003048,            0.003048,            0.069548
                  42,            0.041876,            0.015391,           0.0017449,             0.82344,             0.93333,              0.9022,             0.60295,            0.019705,           0.0048636,           0.0013943,           0.0031061,           0.0031061,            0.068806
                  43,            0.033873,             0.01476,           0.0013991,             0.82637,                 0.8,             0.84547,             0.58347,            0.019141,            0.004806,           0.0013774,           0.0031632,           0.0031632,            0.068063
                  44,            0.039846,            0.014946,           0.0017486,               0.722,             0.86667,              0.8413,             0.56172,            0.024344,             0.00482,           0.0013435,           0.0032193,           0.0032193,            0.067319
                  45,            0.033939,            0.015677,           0.0014836,             0.82857,             0.96663,             0.93033,              0.6452,            0.018966,            0.004766,           0.0012747,           0.0032743,           0.0032743,            0.066574
                  46,             0.03577,            0.014746,            0.001385,             0.79998,             0.93324,             0.91366,              0.6397,            0.017124,           0.0046535,           0.0012613,           0.0033283,           0.0033283,            0.065828
                  47,            0.036995,              0.0148,           0.0015805,             0.87094,             0.89976,             0.94047,             0.59287,            0.016544,           0.0046586,           0.0012885,           0.0033813,           0.0033813,            0.065081
                  48,            0.038657,            0.015888,           0.0016382,             0.87877,             0.96653,             0.96274,             0.68322,            0.015428,           0.0045568,           0.0012768,           0.0034331,           0.0034331,            0.064333
                  49,            0.031259,            0.013331,           0.0014306,             0.80553,             0.96652,             0.94045,             0.68162,             0.01889,           0.0044479,           0.0012069,           0.0034839,           0.0034839,            0.063584
                  50,            0.029644,            0.014098,           0.0014792,             0.90899,                   1,             0.96649,             0.67176,            0.015587,           0.0044312,           0.0012282,           0.0035336,           0.0035336,            0.062834
                  51,            0.029745,            0.014049,           0.0014659,             0.81472,              0.7329,             0.82413,             0.57681,            0.023723,           0.0043354,           0.0011697,           0.0035821,           0.0035821,            0.062082
                  52,            0.038016,            0.013981,           0.0015284,              0.6829,             0.86667,             0.74378,             0.35378,            0.027958,           0.0043488,           0.0012423,           0.0036295,           0.0036295,             0.06133
                  53,            0.042034,            0.014606,           0.0017814,             0.89994,                 0.9,             0.93223,              0.5448,            0.019813,           0.0043228,           0.0013125,           0.0036758,           0.0036758,            0.060576
                  54,            0.039436,            0.013576,           0.0014675,             0.87078,                 0.9,             0.91659,             0.50819,            0.023533,           0.0043294,           0.0014168,           0.0037209,           0.0037209,            0.059821
                  55,            0.036762,            0.014829,           0.0017385,             0.87877,             0.96648,             0.93354,             0.58287,            0.020448,           0.0044605,            0.001541,           0.0037649,           0.0037649,            0.059065
                  56,            0.035528,             0.01346,           0.0020139,             0.82828,             0.96667,             0.92067,              0.5385,            0.024745,           0.0042737,           0.0013481,           0.0038076,           0.0038076,            0.058308
                  57,            0.036794,            0.013468,           0.0016149,             0.82348,             0.93333,             0.91934,             0.51704,            0.023141,           0.0042146,           0.0014208,           0.0038492,           0.0038492,            0.057549
                  58,             0.03682,            0.013336,           0.0017412,             0.82845,             0.96667,             0.93282,             0.64303,            0.019325,            0.004223,            0.001514,           0.0038896,           0.0038896,             0.05679
                  59,            0.038622,            0.013736,           0.0016773,              0.7681,             0.66667,             0.77721,             0.50882,            0.029313,           0.0041155,           0.0014764,           0.0039287,           0.0039287,            0.056029
                  60,             0.04045,            0.013649,           0.0017771,             0.86823,             0.65913,             0.82177,             0.58724,            0.022204,           0.0041195,           0.0015262,           0.0039666,           0.0039666,            0.055267
                  61,            0.026999,            0.012158,           0.0015377,              0.8529,             0.96667,             0.90779,             0.56877,             0.02416,           0.0040581,           0.0014741,           0.0040033,           0.0040033,            0.054503
                  62,            0.030555,            0.013251,           0.0017746,             0.87875,             0.96667,             0.93291,             0.66735,            0.016576,            0.004045,           0.0014529,           0.0040388,           0.0040388,            0.053739
