               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10705,            0.024447,            0.032144,              0.0484,            0.066667,             0.02244,            0.005119,            0.067514,            0.014218,            0.026178,               6e-05,               6e-05,             0.09946
                   1,            0.090216,            0.022012,            0.028671,             0.03728,             0.33333,            0.026115,           0.0062256,            0.061698,            0.013786,            0.023604,          0.00012999,          0.00012999,             0.09883
                   2,             0.10133,            0.024303,            0.027213,             0.04601,             0.33333,            0.036649,           0.0090854,            0.055798,            0.013418,            0.021173,          0.00019996,          0.00019996,              0.0982
                   3,             0.10345,            0.025757,            0.028099,            0.073745,             0.26667,            0.057964,            0.012798,            0.050388,            0.013197,            0.018919,          0.00026987,          0.00026987,             0.09757
                   4,            0.095658,            0.025074,            0.024646,              0.2179,            0.066667,            0.063646,            0.024579,            0.047781,            0.012976,            0.016836,           0.0003397,           0.0003397,             0.09694
                   5,            0.088027,             0.02753,            0.023915,             0.07546,             0.63333,             0.07186,            0.016649,            0.045262,            0.013193,            0.014141,          0.00040943,          0.00040943,            0.096309
                   6,            0.075291,            0.026457,            0.020111,             0.17246,             0.46667,             0.16825,             0.04817,            0.040941,            0.012825,            0.013073,          0.00047904,          0.00047904,            0.095679
                   7,            0.064631,            0.027756,            0.018417,             0.26061,             0.46667,             0.21486,            0.059395,            0.039274,            0.012809,            0.011765,          0.00054851,          0.00054851,            0.095049
                   8,            0.058751,            0.026985,            0.015852,             0.51557,             0.53333,             0.49378,             0.21864,            0.036434,            0.012298,            0.010069,           0.0006178,           0.0006178,            0.094418
                   9,            0.057532,            0.024405,            0.014109,             0.68944,             0.66603,             0.63984,             0.25893,             0.03442,            0.012211,           0.0088254,           0.0006869,           0.0006869,            0.093787
                  10,            0.060976,            0.026567,            0.012655,              0.6575,             0.53333,             0.64567,             0.29935,             0.03391,            0.011308,           0.0069521,          0.00075579,          0.00075579,            0.093156
                  11,            0.061401,            0.027031,            0.011753,             0.69255,             0.53333,              0.6411,             0.29519,            0.032714,            0.011161,           0.0060377,          0.00082444,          0.00082444,            0.092524
                  12,            0.043959,            0.025223,           0.0083466,             0.64006,             0.82993,             0.73309,             0.31019,            0.029726,            0.011059,           0.0052154,          0.00089283,          0.00089283,            0.091893
                  13,            0.059839,            0.023488,           0.0085622,             0.59044,             0.86501,             0.78345,             0.36099,            0.029495,            0.010253,           0.0043215,          0.00096093,          0.00096093,            0.091261
                  14,            0.052415,            0.026943,           0.0076988,             0.63367,             0.86667,             0.78742,             0.36055,            0.028531,            0.010407,           0.0038705,           0.0010287,           0.0010287,            0.090629
                  15,            0.048936,             0.02428,           0.0058364,             0.91997,             0.76634,             0.87534,             0.34804,            0.025994,            0.010039,           0.0032396,           0.0010962,           0.0010962,            0.089996
                  16,            0.051097,            0.022571,           0.0063222,             0.79306,             0.76667,             0.78685,              0.3697,            0.025718,           0.0095157,            0.002903,           0.0011633,           0.0011633,            0.089363
                  17,            0.043977,            0.020596,           0.0040284,             0.86171,             0.83333,             0.88044,             0.44742,            0.023116,           0.0094487,           0.0022776,           0.0012301,           0.0012301,             0.08873
                  18,            0.047064,            0.021051,           0.0048214,             0.83859,             0.86667,             0.89037,             0.41398,            0.024246,           0.0084574,            0.002559,           0.0012964,           0.0012964,            0.088096
                  19,            0.045058,            0.019864,           0.0039125,             0.76662,             0.76649,             0.80503,             0.39019,            0.027814,           0.0080844,           0.0025996,           0.0013623,           0.0013623,            0.087462
                  20,            0.045925,            0.020243,           0.0034136,             0.79403,             0.89952,             0.90241,             0.50889,            0.024409,            0.007677,           0.0023343,           0.0014278,           0.0014278,            0.086828
                  21,            0.047605,            0.019309,           0.0040664,             0.96146,             0.83169,             0.90984,             0.52357,            0.024382,           0.0074002,           0.0022453,           0.0014929,           0.0014929,            0.086193
                  22,             0.04689,            0.020501,            0.004265,             0.92534,             0.83333,             0.91125,             0.54748,            0.021445,            0.007268,           0.0020535,           0.0015574,           0.0015574,            0.085557
                  23,            0.041536,            0.018727,           0.0031895,             0.61886,             0.86667,             0.69761,             0.35817,            0.024101,           0.0070064,           0.0018916,           0.0016215,           0.0016215,            0.084921
                  24,             0.04904,            0.018044,           0.0023066,             0.75782,             0.73333,             0.75286,             0.25164,            0.032675,           0.0066017,           0.0018206,            0.001685,            0.001685,            0.084285
                  25,            0.053212,            0.019538,           0.0026984,              0.7387,             0.76667,             0.76872,             0.40009,            0.030678,           0.0064669,           0.0018149,            0.001748,            0.001748,            0.083648
                  26,            0.043002,            0.019021,           0.0022282,             0.85596,                 0.8,             0.87867,             0.53041,             0.02499,           0.0063776,           0.0016736,           0.0018104,           0.0018104,             0.08301
                  27,            0.039549,              0.0176,           0.0019902,             0.82281,             0.93333,             0.92805,              0.4773,            0.024273,           0.0064518,           0.0016637,           0.0018723,           0.0018723,            0.082372
                  28,            0.045318,             0.01924,           0.0025354,             0.91894,             0.76667,             0.87695,             0.38692,            0.024499,           0.0060818,           0.0016734,           0.0019335,           0.0019335,            0.081733
                  29,            0.041805,            0.017546,           0.0020009,             0.82921,             0.66667,             0.82198,             0.46797,            0.036318,           0.0057325,           0.0017922,           0.0019941,           0.0019941,            0.081094
                  30,             0.04564,            0.016021,           0.0024278,             0.82744,                 0.8,             0.85398,             0.49889,            0.032487,           0.0055886,            0.001871,           0.0020541,           0.0020541,            0.080454
                  31,             0.05273,            0.018212,           0.0020309,             0.82688,                 0.8,             0.85112,             0.53587,            0.026322,            0.006018,            0.001919,           0.0021134,           0.0021134,            0.079813
                  32,            0.043482,            0.017645,           0.0021697,             0.80582,             0.83333,             0.87175,             0.44518,            0.029127,           0.0057964,           0.0017554,            0.002172,            0.002172,            0.079172
                  33,            0.042266,            0.019165,           0.0018515,             0.89103,             0.83333,             0.89636,             0.53831,            0.026766,           0.0056461,           0.0017477,           0.0022299,           0.0022299,             0.07853
