               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10415,            0.024203,            0.028858,             0.16568,              0.0625,            0.023166,           0.0051742,            0.079225,            0.015006,             0.01995,              0.0001,              0.0001,              0.0991
                   1,            0.091898,            0.023858,            0.024457,              0.4054,             0.03125,            0.032994,           0.0055123,            0.066452,            0.015465,            0.016594,          0.00020999,          0.00020999,             0.09811
                   2,            0.081623,              0.0251,             0.02259,            0.064978,              0.1875,             0.03973,           0.0064755,            0.049636,            0.015905,            0.013936,          0.00031993,          0.00031993,             0.09712
                   3,            0.062298,            0.027547,            0.016482,             0.13694,              0.3125,            0.096611,            0.026319,            0.043269,            0.015726,            0.011967,          0.00042979,          0.00042979,             0.09613
                   4,            0.061283,            0.029988,            0.015412,             0.25408,             0.34375,              0.1687,             0.04779,            0.041163,            0.015196,            0.010272,          0.00053952,          0.00053952,             0.09514
                   5,            0.056542,              0.0281,             0.01318,             0.33218,             0.65625,             0.28695,            0.099038,            0.036464,             0.01479,           0.0084343,           0.0006491,           0.0006491,            0.094149
                   6,            0.054393,            0.028843,            0.011753,             0.49272,             0.59375,             0.48714,             0.19766,            0.033795,              0.0139,           0.0066577,          0.00075848,          0.00075848,            0.093158
                   7,             0.05097,            0.028009,            0.010185,             0.62498,             0.62494,             0.61365,             0.30546,            0.031863,            0.013245,           0.0048727,          0.00086764,          0.00086764,            0.092168
                   8,            0.046396,            0.027915,           0.0079405,             0.63883,             0.71875,             0.67218,             0.28245,            0.030092,            0.012213,           0.0038227,          0.00097652,          0.00097652,            0.091177
                   9,            0.047102,            0.024885,           0.0071985,             0.58216,                0.75,             0.71089,             0.31729,            0.029503,            0.011358,           0.0029871,           0.0010851,           0.0010851,            0.090185
                  10,              0.0425,            0.025225,           0.0057111,              0.5985,                0.75,             0.75053,             0.40476,            0.026463,            0.010651,           0.0022758,           0.0011934,           0.0011934,            0.089193
                  11,            0.042336,            0.023679,           0.0053765,             0.48865,             0.68685,              0.6509,              0.3419,            0.029892,            0.009874,           0.0017043,           0.0013012,           0.0013012,            0.088201
                  12,            0.043175,            0.020562,           0.0038534,             0.66551,             0.80838,             0.80127,             0.47713,            0.028579,           0.0088812,           0.0013702,           0.0014087,           0.0014087,            0.087209
                  13,            0.047478,            0.021931,           0.0042575,             0.78699,              0.8125,             0.83906,             0.56334,            0.029425,           0.0082651,           0.0011497,           0.0015157,           0.0015157,            0.086216
                  14,            0.041802,            0.020496,           0.0031717,             0.77931,             0.78125,              0.8842,             0.60827,            0.027842,           0.0078948,           0.0010097,           0.0016222,           0.0016222,            0.085222
                  15,            0.040263,            0.019336,           0.0024328,             0.70264,              0.8125,             0.79628,             0.40531,            0.029544,           0.0078346,            0.001024,           0.0017282,           0.0017282,            0.084228
                  16,            0.046405,            0.019438,           0.0023973,             0.65841,             0.84328,             0.77291,             0.44185,            0.032581,           0.0073308,          0.00097293,           0.0018337,           0.0018337,            0.083234
                  17,            0.037033,             0.01774,           0.0019726,             0.63076,             0.74742,              0.7379,             0.50356,            0.034024,           0.0071632,          0.00096644,           0.0019386,           0.0019386,            0.082239
                  18,            0.042698,            0.017026,           0.0021308,             0.79371,             0.84375,             0.87266,             0.59704,            0.030215,           0.0068484,          0.00080544,           0.0020428,           0.0020428,            0.081243
                  19,            0.041687,            0.016914,           0.0014019,             0.87065,             0.84142,             0.88378,             0.62068,            0.027709,           0.0065293,           0.0007459,           0.0021464,           0.0021464,            0.080246
                  20,            0.039661,            0.015946,           0.0018648,             0.96551,             0.87491,             0.95404,             0.74114,            0.027031,           0.0062576,          0.00067996,           0.0022493,           0.0022493,            0.079249
                  21,            0.039562,            0.016357,            0.001483,             0.70908,             0.83797,             0.75973,             0.49902,            0.030622,           0.0060279,          0.00067803,           0.0023515,           0.0023515,            0.078252
                  22,            0.044947,             0.01661,           0.0020311,             0.71414,             0.93684,              0.8419,             0.58187,            0.026255,           0.0066241,          0.00093122,            0.002453,            0.002453,            0.077253
                  23,             0.03957,            0.017259,           0.0014877,             0.52534,             0.96845,              0.7547,             0.52921,            0.030202,           0.0061935,          0.00082623,           0.0025536,           0.0025536,            0.076254
                  24,            0.028304,            0.016217,           0.0010975,               0.652,              0.9375,             0.79518,             0.59565,            0.028345,           0.0057276,           0.0006452,           0.0026534,           0.0026534,            0.075253
                  25,            0.039363,            0.016363,           0.0013758,             0.78307,             0.90625,              0.9334,             0.66469,             0.02954,           0.0054854,          0.00067385,           0.0027524,           0.0027524,            0.074252
                  26,            0.041872,            0.016507,           0.0015791,             0.79383,             0.84233,             0.88553,             0.67341,            0.030278,           0.0051777,          0.00069312,           0.0028504,           0.0028504,             0.07325
                  27,            0.044927,            0.017512,           0.0013987,             0.77751,             0.87366,             0.82524,             0.52416,            0.029554,            0.005007,          0.00067665,           0.0029476,           0.0029476,            0.072248
