               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.077704,            0.029208,            0.028748,             0.21511,             0.16667,            0.095768,            0.021198,            0.083303,            0.020582,            0.028529,             0.00013,             0.00013,             0.09883
                   1,            0.070878,            0.029596,            0.026939,             0.41811,             0.13333,             0.13103,            0.034243,             0.06082,            0.018748,            0.022515,          0.00026999,          0.00026999,             0.09757
                   2,            0.055916,            0.027907,            0.021781,             0.34846,                 0.2,             0.17983,            0.043737,            0.053917,            0.017617,            0.019206,          0.00040991,          0.00040991,             0.09631
                   3,            0.059297,            0.029082,            0.022182,             0.39861,                 0.3,             0.26621,            0.075772,             0.04907,            0.016509,            0.015754,          0.00054973,          0.00054973,             0.09505
                   4,            0.051458,            0.029848,            0.017397,             0.39829,             0.26667,             0.28929,             0.11708,            0.047054,            0.015535,            0.012459,          0.00068939,          0.00068939,            0.093789
                   5,            0.046559,            0.030387,             0.01498,             0.50776,                 0.6,             0.43668,             0.18211,            0.046094,            0.014779,            0.010653,          0.00082885,          0.00082885,            0.092529
                   6,            0.044627,            0.026157,            0.013915,             0.35336,             0.83333,             0.43063,             0.14486,            0.042483,            0.014306,           0.0099815,          0.00096806,          0.00096806,            0.091268
                   7,            0.035804,            0.026683,           0.0091517,             0.61105,             0.62854,             0.62233,              0.2289,            0.035473,            0.013435,           0.0068616,            0.001107,            0.001107,            0.090007
                   8,            0.042778,            0.024312,            0.010531,             0.58746,             0.76667,             0.67265,             0.26523,            0.030768,            0.012696,           0.0056455,           0.0012456,           0.0012456,            0.088746
                   9,            0.036388,            0.022192,            0.007778,             0.58133,             0.83333,             0.71545,             0.26675,            0.034165,            0.011631,           0.0042477,           0.0013838,           0.0013838,            0.087484
                  10,            0.038822,            0.022414,           0.0066396,             0.58049,             0.83333,             0.65171,             0.30684,            0.032545,            0.010552,           0.0040916,           0.0015215,           0.0015215,            0.086222
