               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.077074,            0.031897,                   0,            0.041066,            0.033333,           0.0049137,           0.0009907,            0.059474,            0.023684,                   0,               7e-05,               7e-05,             0.09937
                   1,            0.085551,            0.031755,                   0,            0.030859,            0.033333,           0.0053043,          0.00097243,            0.054449,            0.022143,                   0,          0.00014999,          0.00014999,             0.09865
                   2,             0.08432,             0.03158,                   0,             0.05219,                 0.1,             0.01888,           0.0026052,            0.048464,            0.021458,                   0,          0.00022995,          0.00022995,             0.09793
                   3,            0.061997,             0.02965,                   0,             0.32426,            0.066667,            0.052604,           0.0071879,            0.040558,            0.021181,                   0,          0.00030985,          0.00030985,             0.09721
                   4,            0.060941,            0.032193,                   0,            0.070888,                 0.3,              0.0508,            0.010007,             0.03581,            0.020728,                   0,          0.00038965,          0.00038965,             0.09649
                   5,            0.059318,            0.030719,                   0,             0.21483,             0.26667,             0.12165,            0.033476,            0.036964,             0.01894,                   0,          0.00046935,          0.00046935,            0.095769
                   6,            0.055555,            0.031772,                   0,             0.26123,             0.46667,             0.20386,            0.063681,            0.035133,            0.018247,                   0,           0.0005489,           0.0005489,            0.095049
                   7,            0.050291,            0.029002,                   0,             0.42631,                 0.5,             0.44313,            0.098228,             0.03213,            0.018363,                   0,          0.00062829,          0.00062829,            0.094328
                   8,             0.06489,            0.027601,                   0,             0.39762,             0.53333,             0.39752,             0.13165,            0.029621,            0.016951,                   0,          0.00070748,          0.00070748,            0.093607
                   9,            0.045639,            0.027339,                   0,              0.6613,             0.63333,             0.61438,              0.2559,            0.026819,            0.016779,                   0,          0.00078645,          0.00078645,            0.092886
                  10,            0.058997,             0.02695,                   0,             0.75541,             0.53333,             0.66562,             0.24551,            0.023798,            0.016193,                   0,          0.00086518,          0.00086518,            0.092165
                  11,            0.045312,            0.028778,                   0,             0.61647,             0.69661,             0.63716,             0.22479,            0.023545,            0.015221,                   0,          0.00094363,          0.00094363,            0.091444
                  12,            0.047666,            0.025766,                   0,             0.75784,             0.63333,             0.75979,             0.26591,            0.025925,            0.014754,                   0,           0.0010218,           0.0010218,            0.090722
                  13,            0.037622,            0.026469,                   0,             0.52896,             0.89841,              0.7219,             0.31963,            0.023058,            0.013923,                   0,           0.0010996,           0.0010996,                0.09
                  14,            0.036762,             0.02462,                   0,             0.70994,             0.83333,             0.80473,             0.34163,            0.019864,            0.012985,                   0,           0.0011771,           0.0011771,            0.089277
                  15,            0.040033,             0.02388,                   0,              0.7316,             0.73333,             0.78403,             0.30487,              0.0208,            0.012143,                   0,           0.0012542,           0.0012542,            0.088554
                  16,            0.032215,            0.023871,                   0,             0.91283,             0.69821,              0.8276,             0.34887,             0.01802,            0.010881,                   0,           0.0013309,           0.0013309,            0.087831
                  17,            0.036184,             0.02233,                   0,             0.57654,             0.86667,             0.64881,             0.26794,            0.021385,            0.010013,                   0,           0.0014072,           0.0014072,            0.087107
                  18,            0.034155,            0.022141,                   0,             0.77724,             0.93333,              0.8987,             0.42914,            0.017855,           0.0097469,                   0,            0.001483,            0.001483,            0.086383
                  19,            0.035561,            0.022315,                   0,             0.68251,             0.93157,             0.77692,             0.40977,            0.018841,           0.0096063,                   0,           0.0015584,           0.0015584,            0.085658
                  20,            0.030958,            0.023254,                   0,              0.8436,             0.89901,             0.89809,             0.43157,            0.017814,           0.0096227,                   0,           0.0016332,           0.0016332,            0.084933
                  21,            0.032779,            0.020411,                   0,             0.62731,             0.89774,             0.75214,             0.35863,            0.019546,           0.0094392,                   0,           0.0017075,           0.0017075,            0.084208
                  22,            0.033938,            0.020592,                   0,             0.75602,             0.83333,             0.84413,             0.44664,            0.017711,           0.0094043,                   0,           0.0017813,           0.0017813,            0.083481
                  23,            0.042058,            0.020035,                   0,             0.81802,             0.89907,             0.83214,             0.45614,            0.019037,           0.0093276,                   0,           0.0018545,           0.0018545,            0.082755
                  24,            0.031246,            0.019578,                   0,             0.80622,             0.83215,             0.81688,             0.45256,            0.017744,            0.009388,                   0,           0.0019271,           0.0019271,            0.082027
                  25,            0.033261,            0.019058,                   0,             0.75743,             0.83268,             0.77417,             0.44215,             0.01812,           0.0087787,                   0,           0.0019991,           0.0019991,            0.081299
                  26,            0.028801,            0.020346,                   0,             0.83848,             0.86524,             0.88174,             0.52339,            0.016484,           0.0085461,                   0,           0.0020704,           0.0020704,             0.08057
                  27,            0.030052,            0.019437,                   0,             0.82306,             0.93333,             0.90081,              0.5381,            0.014894,           0.0080901,                   0,           0.0021411,           0.0021411,            0.079841
                  28,            0.032826,            0.020079,                   0,             0.87492,             0.93269,             0.92653,             0.53166,            0.012794,           0.0078029,                   0,           0.0022111,           0.0022111,            0.079111
                  29,            0.034601,            0.019032,                   0,             0.79401,                 0.9,             0.83368,             0.45973,            0.015502,           0.0081211,                   0,           0.0022803,           0.0022803,             0.07838
                  30,            0.032002,            0.017934,                   0,             0.67344,             0.83333,             0.75706,             0.43573,            0.018482,           0.0077241,                   0,           0.0023489,           0.0023489,            0.077649
                  31,            0.033501,            0.018785,                   0,             0.87494,             0.93333,             0.91826,             0.59595,            0.014158,           0.0073402,                   0,           0.0024166,           0.0024166,            0.076917
                  32,            0.026409,            0.018481,                   0,              0.7491,                 0.8,             0.80461,             0.50298,            0.014915,           0.0069638,                   0,           0.0024836,           0.0024836,            0.076184
                  33,            0.030242,            0.017078,                   0,             0.89595,             0.86667,             0.89933,             0.53975,            0.015265,           0.0074503,                   0,           0.0025498,           0.0025498,             0.07545
                  34,            0.028371,            0.017274,                   0,             0.78785,              0.8665,             0.79884,             0.45634,            0.017397,           0.0073672,                   0,           0.0026152,           0.0026152,            0.074715
                  35,            0.028884,            0.018042,                   0,             0.87417,             0.93333,             0.93041,             0.62557,            0.012529,           0.0074534,                   0,           0.0026797,           0.0026797,             0.07398
                  36,            0.031535,            0.018376,                   0,             0.87486,             0.93333,             0.94035,              0.6197,            0.014143,           0.0065826,                   0,           0.0027433,           0.0027433,            0.073243
                  37,            0.030602,            0.017997,                   0,              0.8278,             0.96667,             0.93854,             0.58953,            0.012809,           0.0065294,                   0,           0.0028061,           0.0028061,            0.072506
                  38,            0.025219,            0.016925,                   0,             0.86975,                 0.9,             0.90557,             0.58669,            0.012933,           0.0074665,                   0,            0.002868,            0.002868,            0.071768
                  39,            0.029725,            0.016985,                   0,             0.87496,               0.933,             0.90555,              0.5875,            0.014165,           0.0074949,                   0,            0.002929,            0.002929,            0.071029
                  40,            0.024847,            0.016635,                   0,             0.84359,                 0.9,             0.89617,             0.60115,            0.014153,           0.0072393,                   0,            0.002989,            0.002989,            0.070289
                  41,            0.027479,            0.015766,                   0,             0.84314,                 0.9,             0.89178,             0.64119,            0.013984,           0.0072283,                   0,            0.003048,            0.003048,            0.069548
                  42,            0.029059,            0.016853,                   0,              0.8744,             0.93333,             0.91246,             0.55479,            0.014485,           0.0069698,                   0,           0.0031061,           0.0031061,            0.068806
                  43,            0.023513,            0.015519,                   0,             0.81785,                 0.9,             0.89571,             0.53721,            0.013905,           0.0067332,                   0,           0.0031632,           0.0031632,            0.068063
                  44,            0.030723,            0.015337,                   0,             0.90291,             0.93333,             0.92134,             0.62588,            0.013594,           0.0070137,                   0,           0.0032193,           0.0032193,            0.067319
                  45,            0.024966,            0.015456,                   0,                 0.9,             0.89999,             0.93469,              0.6583,            0.012702,           0.0068753,                   0,           0.0032743,           0.0032743,            0.066574
                  46,            0.028697,            0.017189,                   0,             0.89964,                 0.9,             0.92125,             0.65953,            0.013663,           0.0066717,                   0,           0.0033283,           0.0033283,            0.065828
                  47,            0.028221,            0.014807,                   0,             0.93095,                 0.9,             0.93945,             0.67301,            0.012906,           0.0069512,                   0,           0.0033813,           0.0033813,            0.065081
                  48,            0.024612,            0.015108,                   0,             0.93101,             0.89963,             0.93694,             0.66102,            0.013892,           0.0070382,                   0,           0.0034331,           0.0034331,            0.064333
                  49,            0.029306,            0.014819,                   0,                   1,             0.76653,             0.93689,              0.6784,            0.014041,           0.0070275,                   0,           0.0034839,           0.0034839,            0.063584
                  50,            0.029389,            0.015903,                   0,             0.87392,             0.93333,             0.93877,             0.63099,            0.012363,           0.0067175,                   0,           0.0035336,           0.0035336,            0.062834
                  51,            0.025497,            0.015391,                   0,             0.87494,             0.93333,             0.87457,             0.56892,            0.014343,           0.0062655,                   0,           0.0035821,           0.0035821,            0.062082
