               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.090826,            0.026241,                   0,            0.016627,             0.16667,           0.0086684,            0.001884,            0.057231,            0.019458,                   0,               7e-05,               7e-05,             0.09937
                   1,            0.098063,             0.02718,                   0,            0.034149,             0.13333,            0.015058,           0.0032807,            0.052019,            0.019102,                   0,          0.00014999,          0.00014999,             0.09865
                   2,            0.084312,             0.02833,                   0,            0.051495,             0.16667,             0.02168,           0.0057944,             0.04398,            0.019206,                   0,          0.00022995,          0.00022995,             0.09793
                   3,            0.073889,            0.027507,                   0,             0.10161,             0.16667,            0.040875,           0.0092224,            0.037707,            0.019226,                   0,          0.00030985,          0.00030985,             0.09721
                   4,              0.0626,            0.030818,                   0,             0.07861,                 0.4,            0.061793,            0.015221,            0.033728,            0.018929,                   0,          0.00038965,          0.00038965,             0.09649
                   5,            0.072417,            0.029264,                   0,             0.11397,             0.23333,            0.082997,            0.023946,            0.030723,            0.018582,                   0,          0.00046935,          0.00046935,            0.095769
                   6,            0.076079,            0.031072,                   0,             0.14531,             0.53333,             0.14638,             0.04259,            0.026896,            0.017888,                   0,           0.0005489,           0.0005489,            0.095049
                   7,            0.051652,            0.028107,                   0,             0.17802,                 0.6,             0.17186,            0.068732,             0.02484,             0.01738,                   0,          0.00062829,          0.00062829,            0.094328
                   8,            0.068686,            0.027167,                   0,             0.24499,             0.65985,             0.30536,             0.14122,              0.0241,            0.016672,                   0,          0.00070748,          0.00070748,            0.093607
                   9,            0.045741,            0.027772,                   0,                0.45,             0.46373,             0.41214,             0.16247,            0.024547,            0.015498,                   0,          0.00078645,          0.00078645,            0.092886
                  10,            0.063683,            0.027321,                   0,             0.48095,                 0.5,             0.50708,              0.2533,            0.024672,            0.014786,                   0,          0.00086518,          0.00086518,            0.092165
                  11,            0.050092,            0.028977,                   0,             0.65291,             0.56441,             0.61655,             0.25624,            0.023953,            0.013842,                   0,          0.00094363,          0.00094363,            0.091444
                  12,            0.049475,            0.025615,                   0,             0.55966,             0.76667,             0.71095,             0.31125,            0.021422,            0.013405,                   0,           0.0010218,           0.0010218,            0.090722
                  13,            0.049474,            0.026553,                   0,             0.53091,             0.83333,             0.70913,             0.32604,            0.021054,            0.012676,                   0,           0.0010996,           0.0010996,                0.09
                  14,             0.04122,            0.024697,                   0,             0.73026,             0.63333,             0.70469,             0.30159,            0.019945,            0.011813,                   0,           0.0011771,           0.0011771,            0.089277
                  15,               0.043,            0.024072,                   0,             0.66587,             0.73333,             0.68862,             0.34059,            0.018919,            0.011047,                   0,           0.0012542,           0.0012542,            0.088554
                  16,            0.038998,            0.024362,                   0,             0.71957,                 0.6,             0.71045,             0.36859,            0.017672,            0.010864,                   0,           0.0013309,           0.0013309,            0.087831
                  17,            0.040295,            0.022156,                   0,             0.67404,                 0.9,              0.7761,             0.40206,            0.017788,            0.010287,                   0,           0.0014072,           0.0014072,            0.087107
