               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10313,            0.023966,            0.044016,            0.065215,             0.22222,            0.030695,           0.0034977,            0.076517,            0.014785,            0.031581,               7e-05,               7e-05,             0.09937
                   1,            0.095568,            0.023217,            0.043042,             0.13319,             0.33333,             0.10812,            0.021158,            0.070108,            0.014125,            0.029503,          0.00014999,          0.00014999,             0.09865
                   2,            0.082812,             0.02226,             0.03256,             0.37061,             0.33333,             0.22925,            0.093651,            0.059089,            0.013996,              0.0263,          0.00022995,          0.00022995,             0.09793
                   3,            0.080576,            0.024114,            0.030804,             0.33045,             0.32925,             0.22667,            0.059392,            0.051398,            0.013819,            0.023935,          0.00030985,          0.00030985,             0.09721
                   4,            0.078609,            0.025971,             0.02895,             0.12051,             0.38889,            0.092384,             0.03324,            0.047043,            0.013643,            0.019557,          0.00038965,          0.00038965,             0.09649
                   5,            0.070577,             0.02794,            0.023549,             0.33323,             0.38889,             0.23544,             0.08901,            0.044704,            0.013214,            0.016447,          0.00046935,          0.00046935,            0.095769
                   6,            0.071512,            0.026111,            0.022107,             0.41616,             0.55556,             0.43557,             0.12614,            0.040431,            0.013047,            0.013443,           0.0005489,           0.0005489,            0.095049
                   7,            0.061156,            0.027055,            0.017204,             0.61533,             0.44436,             0.50891,             0.18894,            0.035781,            0.012834,            0.010865,          0.00062829,          0.00062829,            0.094328
                   8,            0.061702,            0.027995,            0.015578,             0.51992,              0.7823,             0.65955,             0.36702,            0.035683,            0.012106,           0.0088658,          0.00070748,          0.00070748,            0.093607
                   9,            0.059209,             0.02626,            0.011688,             0.86647,             0.72107,              0.8464,              0.3787,            0.031132,            0.011515,           0.0066771,          0.00078645,          0.00078645,            0.092886
                  10,            0.062078,            0.025809,            0.011632,             0.71985,                   1,             0.86056,             0.37902,            0.030183,            0.011341,           0.0049442,          0.00086518,          0.00086518,            0.092165
                  11,            0.052117,            0.023927,           0.0091619,             0.89392,             0.94444,             0.91796,             0.45818,            0.028627,            0.011127,           0.0040288,          0.00094363,          0.00094363,            0.091444
                  12,            0.052194,             0.02607,           0.0083283,              0.9411,             0.88771,             0.93873,             0.53386,            0.025421,            0.010668,           0.0033622,           0.0010218,           0.0010218,            0.090722
                  13,            0.052887,            0.024394,           0.0070378,             0.80943,             0.94393,             0.84132,             0.46887,            0.024385,           0.0097072,           0.0028436,           0.0010996,           0.0010996,                0.09
                  14,            0.043257,            0.021999,           0.0058889,             0.77185,             0.94444,             0.81049,             0.46932,            0.024969,            0.008894,           0.0028114,           0.0011771,           0.0011771,            0.089277
                  15,            0.050019,            0.023563,           0.0059277,             0.67877,             0.93931,             0.76884,             0.38247,            0.025194,           0.0082502,            0.002739,           0.0012542,           0.0012542,            0.088554
                  16,            0.044963,            0.021327,           0.0046013,             0.67865,             0.94444,             0.86632,             0.41091,            0.023916,           0.0078714,           0.0024742,           0.0013309,           0.0013309,            0.087831
                  17,            0.049311,            0.022046,           0.0050469,             0.88223,             0.83237,              0.8965,              0.5837,            0.022152,           0.0080949,            0.003105,           0.0014072,           0.0014072,            0.087107
                  18,            0.046935,            0.022008,           0.0039595,             0.69298,             0.88889,             0.71521,             0.41308,            0.024874,           0.0076028,           0.0027409,            0.001483,            0.001483,            0.086383
                  19,            0.045707,            0.018646,           0.0032756,             0.66652,             0.88889,             0.83412,             0.52792,              0.0232,           0.0069879,           0.0021987,           0.0015584,           0.0015584,            0.085658
                  20,            0.048385,            0.020867,           0.0036859,             0.84998,             0.94428,             0.94424,             0.68738,            0.018481,           0.0064925,           0.0016759,           0.0016332,           0.0016332,            0.084933
                  21,            0.055419,            0.020524,           0.0030787,             0.63995,             0.88889,               0.821,             0.44283,            0.035845,           0.0059681,           0.0015745,           0.0017075,           0.0017075,            0.084208
                  22,            0.050016,            0.017623,           0.0028085,              0.9372,             0.83333,             0.92494,             0.58703,            0.029728,           0.0059719,           0.0015449,           0.0017813,           0.0017813,            0.083481
                  23,            0.048316,            0.017062,           0.0026449,             0.77673,             0.77332,             0.80067,              0.3953,            0.039307,           0.0054239,           0.0014716,           0.0018545,           0.0018545,            0.082755
                  24,            0.050158,            0.020357,           0.0028089,             0.93465,             0.83333,             0.92268,             0.58793,            0.023923,           0.0056914,           0.0014571,           0.0019271,           0.0019271,            0.082027
                  25,            0.049405,            0.017516,           0.0026655,                   1,             0.83142,              0.9275,             0.52899,            0.034907,           0.0052703,           0.0014957,           0.0019991,           0.0019991,            0.081299
                  26,             0.05593,            0.017899,            0.002424,              0.9999,             0.83333,             0.95841,             0.62672,            0.027414,           0.0054717,           0.0012893,           0.0020704,           0.0020704,             0.08057
                  27,            0.050226,            0.017947,           0.0025795,             0.78899,             0.83105,             0.88162,             0.60737,             0.03037,           0.0052647,           0.0012155,           0.0021411,           0.0021411,            0.079841
                  28,            0.052985,            0.018822,           0.0026226,             0.78191,                   1,             0.89942,             0.54625,            0.026136,           0.0051864,           0.0012057,           0.0022111,           0.0022111,            0.079111
                  29,            0.053391,            0.017391,           0.0023609,             0.66619,                   1,             0.84862,             0.46899,            0.026673,           0.0048533,           0.0012417,           0.0022803,           0.0022803,             0.07838
