               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10583,             0.02187,             0.02943,             0.19238,             0.03125,             0.02045,           0.0044715,            0.080437,            0.011596,             0.01907,               7e-05,               7e-05,             0.09937
                   1,             0.10339,            0.022172,            0.026662,             0.13185,              0.0625,            0.029127,            0.005525,            0.072618,            0.011704,            0.016534,          0.00014999,          0.00014999,             0.09865
                   2,            0.092956,            0.023328,            0.026152,              0.1238,              0.0625,            0.043546,            0.008762,            0.061742,            0.012279,            0.014438,          0.00022995,          0.00022995,             0.09793
                   3,            0.077589,            0.024951,            0.019874,             0.35081,             0.09375,             0.09667,            0.024783,            0.052438,            0.012566,            0.013111,          0.00030985,          0.00030985,             0.09721
                   4,            0.082092,            0.026769,            0.020828,             0.15477,              0.3125,             0.12442,            0.036591,             0.04414,            0.012642,            0.011721,          0.00038965,          0.00038965,             0.09649
                   5,            0.071049,            0.028286,            0.017442,             0.23786,                 0.5,             0.18132,             0.05755,            0.041457,            0.012419,           0.0098579,          0.00046935,          0.00046935,            0.095769
                   6,            0.056546,            0.027459,            0.012631,             0.27604,             0.65625,             0.28005,             0.10305,            0.040837,            0.012083,           0.0078831,           0.0005489,           0.0005489,            0.095049
                   7,            0.063328,            0.031001,            0.013069,             0.34333,             0.62094,             0.36951,             0.14424,            0.038426,            0.011629,           0.0063246,          0.00062829,          0.00062829,            0.094328
                   8,            0.059636,            0.026563,            0.010684,             0.69554,             0.49974,             0.56256,             0.21044,            0.037977,            0.010952,           0.0050647,          0.00070748,          0.00070748,            0.093607
                   9,            0.051012,            0.025875,           0.0086669,             0.60536,             0.59375,             0.60521,             0.26237,             0.03703,            0.010263,           0.0040616,          0.00078645,          0.00078645,            0.092886
                  10,            0.048185,            0.025727,           0.0073174,              0.6039,             0.71476,             0.64668,             0.27451,            0.036331,           0.0095526,           0.0032253,          0.00086518,          0.00086518,            0.092165
                  11,            0.061221,            0.025129,           0.0080267,             0.60952,             0.78125,             0.76663,             0.44556,             0.03015,           0.0091447,           0.0026882,          0.00094363,          0.00094363,            0.091444
                  12,            0.047628,            0.024099,           0.0058102,              0.6468,             0.68675,             0.72728,             0.40988,            0.032606,           0.0089073,           0.0022186,           0.0010218,           0.0010218,            0.090722
                  13,            0.052797,            0.023921,           0.0057736,             0.68414,              0.8125,              0.7874,             0.49888,            0.030291,           0.0081641,            0.001962,           0.0010996,           0.0010996,                0.09
                  14,            0.043006,            0.021839,           0.0038972,             0.74356,             0.90611,             0.80105,             0.44601,            0.026226,           0.0076244,           0.0017785,           0.0011771,           0.0011771,            0.089277
                  15,            0.047623,            0.021562,           0.0038219,             0.71395,             0.93599,             0.83398,             0.49694,            0.028852,            0.007194,           0.0015197,           0.0012542,           0.0012542,            0.088554
                  16,            0.039977,            0.019714,           0.0025007,             0.69036,             0.90625,             0.80622,             0.49432,            0.024558,           0.0069836,           0.0015357,           0.0013309,           0.0013309,            0.087831
                  17,             0.04957,            0.019335,           0.0038701,             0.60794,             0.77543,             0.69781,             0.34537,            0.032795,           0.0065815,           0.0014982,           0.0014072,           0.0014072,            0.087107
                  18,            0.052468,            0.019662,            0.002729,             0.48323,             0.90625,             0.65691,             0.37415,            0.029831,           0.0064723,           0.0013349,            0.001483,            0.001483,            0.086383
                  19,             0.04215,            0.018298,           0.0025066,             0.67197,             0.78125,             0.77373,             0.51248,            0.029517,           0.0062745,           0.0010955,           0.0015584,           0.0015584,            0.085658
                  20,            0.049156,             0.01877,           0.0023599,             0.63602,             0.87372,              0.8281,             0.61287,            0.027336,           0.0064094,          0.00098404,           0.0016332,           0.0016332,            0.084933
