               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
0,0.096746,0.02509,0.039313,0.071145,0.085805,0.039412,0.0076951,0.053424,0.015049,0.034816,0.00035,0.00035,0.09685
1,0.07532,0.028438,0.039881,0.17963,0.20671,0.11651,0.044348,0.039685,0.013673,0.03349,0.00070998,0.00070998,0.09361
2,0.050664,0.027146,0.0341,0.24421,0.33177,0.25866,0.11568,0.031498,0.011972,0.029916,0.0010699,0.0010699,0.09037
3,0.040782,0.023048,0.031636,0.32718,0.44375,0.37837,0.193,0.029998,0.0096618,0.027088,0.0014297,0.0014297,0.08713
4,0.041646,0.021292,0.030014,0.62558,0.45275,0.52734,0.27696,0.030717,0.0081674,0.02214,0.0017893,0.0017893,0.083889
28,0.032139,0.016154,0.0093473,0.66018,0.57501,0.66224,0.42049,0.024568,0.0065858,0.014896,0.0098213,0.0098213,0.0098213
23,0.039098,0.016316,0.014201,0.58284,0.80561,0.69023,0.43558,0.03173,0.0055198,0.0081032,0.0085179,0.0085179,0.022218
24,0.036045,0.016846,0.013807,0.71309,0.68264,0.71456,0.43694,0.025521,0.0059512,0.019512,0.0088629,0.0088629,0.018963
5,0.041315,0.019051,0.026414,0.62888,0.66923,0.67156,0.4423,0.027104,0.007262,0.01849,0.0021487,0.0021487,0.080649
6,0.04084,0.018334,0.02205,0.64556,0.6849,0.72905,0.45857,0.026505,0.006604,0.012426,0.0025078,0.0025078,0.077408
11,0.045104,0.015253,0.0098419,0.46708,0.9406,0.65829,0.45881,0.034045,0.0048756,0.0037337,0.0042971,0.0042971,0.061197
9,0.044645,0.015676,0.014563,0.71345,0.80537,0.75839,0.4683,0.037082,0.005546,0.0067837,0.0035828,0.0035828,0.067683
8,0.041016,0.016321,0.014767,0.61665,0.80182,0.73047,0.48224,0.032117,0.0054373,0.0098151,0.0032249,0.0032249,0.070925
25,0.034424,0.015905,0.012409,0.72458,0.85042,0.83309,0.50352,0.032625,0.0062138,0.024044,0.0092066,0.0092066,0.015707
7,0.039645,0.01771,0.01823,0.65032,0.78936,0.77933,0.52238,0.030363,0.0058679,0.0097232,0.0028665,0.0028665,0.074167
21,0.036304,0.013899,0.0094153,0.613,0.69679,0.71176,0.5234,0.02537,0.0048917,0.012528,0.0078243,0.0078243,0.028724
22,0.036037,0.015981,0.016509,0.76184,0.77752,0.81036,0.53227,0.027205,0.0056295,0.010169,0.0081717,0.0081717,0.025472
27,0.03636,0.016618,0.011705,0.65388,0.83857,0.79167,0.54585,0.02321,0.0051449,0.0102,0.0098213,0.0098213,0.0098213
26,0.036021,0.017089,0.010915,0.79144,0.83285,0.85518,0.54866,0.023185,0.0055219,0.007225,0.009549,0.009549,0.012449
17,0.036234,0.01562,0.011347,0.67399,0.85292,0.81627,0.5539,0.031088,0.0047592,0.0033404,0.006424,0.006424,0.041724
10,0.040573,0.015318,0.011018,0.7292,0.88415,0.83549,0.58256,0.033003,0.0051945,0.0041383,0.0039403,0.0039403,0.06444
16,0.039537,0.015415,0.011811,0.70201,0.89701,0.83952,0.58293,0.028084,0.0053016,0.0068538,0.0060715,0.0060715,0.044971
33,0.034612,0.015751,0.01254,0.83842,0.82483,0.85726,0.59252,0.026376,0.0055063,0.0050767,0.0097497,0.0097497,0.0097497
12,0.040345,0.014568,0.0091512,0.7453,0.90291,0.8292,0.59552,0.025954,0.0049221,0.012446,0.0046534,0.0046534,0.057953
19,0.036563,0.01474,0.0093087,0.74335,0.90779,0.84567,0.5961,0.025431,0.0043414,0.0029101,0.0071262,0.0071262,0.035226
18,0.038376,0.014902,0.010796,0.74806,0.88493,0.844,0.61646,0.026578,0.0047905,0.00599,0.0067756,0.0067756,0.038476
32,0.030089,0.016023,0.0091431,0.86182,0.8989,0.90416,0.62011,0.020511,0.0053321,0.0030353,0.009765,0.009765,0.009765
29,0.0314,0.016176,0.0096515,0.87477,0.85152,0.90153,0.62816,0.024064,0.0049088,0.0050225,0.0098079,0.0098079,0.0098079
15,0.039261,0.01476,0.011533,0.76452,0.86356,0.8921,0.63518,0.02461,0.0052159,0.0092652,0.0057181,0.0057181,0.048218
20,0.038909,0.014219,0.0079582,0.87484,0.90236,0.91681,0.647,0.029505,0.0044578,0.0021365,0.0074758,0.0074758,0.031976
14,0.035938,0.014099,0.0090057,0.79662,0.89545,0.91192,0.64826,0.033417,0.00442,0.0030701,0.005364,0.005364,0.051464
34,0.038099,0.015921,0.012381,0.86968,0.9115,0.93362,0.64834,0.022774,0.005046,0.0062563,0.009734,0.009734,0.009734
30,0.03401,0.015958,0.011257,0.90635,0.83874,0.89205,0.65492,0.021632,0.004664,0.0063306,0.0097941,0.0097941,0.0097941
52,0.030216,0.014359,0.0080168,0.8129,0.73886,0.85859,0.65784,0.018026,0.004519,0.023723,0.0093733,0.0093733,0.0093733
37,0.031305,0.014732,0.009297,0.87256,0.86813,0.90818,0.66286,0.020852,0.0049858,0.0064259,0.009684,0.009684,0.009684
13,0.042726,0.014972,0.0076583,0.87282,0.92179,0.94132,0.66468,0.024343,0.0046612,0.0031533,0.0050091,0.0050091,0.054709
36,0.029378,0.01505,0.0079461,0.91541,0.87879,0.92691,0.67558,0.024772,0.0049687,0.0050206,0.0097011,0.0097011,0.0097011
