               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.08451,            0.028421,            0.021385,            0.031478,               0.125,            0.012038,            0.002482,            0.056333,            0.019296,            0.012847,             0.00013,             0.00013,             0.09883
                   1,            0.082297,            0.028163,            0.020232,            0.038945,              0.3125,            0.026531,           0.0037532,            0.048344,            0.018896,             0.01154,          0.00026999,          0.00026999,             0.09757
                   2,            0.069648,             0.02739,            0.019317,            0.080983,             0.21875,            0.057579,           0.0094371,            0.041166,            0.018465,           0.0099808,          0.00040991,          0.00040991,             0.09631
                   3,            0.055717,            0.029912,            0.014523,             0.19135,             0.28125,             0.14586,            0.033422,            0.035518,            0.017794,           0.0083521,          0.00054973,          0.00054973,             0.09505
                   4,            0.051955,            0.031135,            0.012278,             0.26153,               0.625,             0.24202,            0.080172,            0.029715,             0.01741,           0.0068516,          0.00068939,          0.00068939,            0.093789
                   5,            0.047737,             0.02827,            0.010209,             0.43088,             0.61528,             0.44597,              0.1271,            0.028289,            0.016099,           0.0056573,          0.00082885,          0.00082885,            0.092529
                   6,            0.045151,            0.032085,           0.0095748,             0.52995,             0.81038,             0.58298,             0.19022,            0.025794,              0.0151,           0.0044561,          0.00096806,          0.00096806,            0.091268
                   7,            0.043154,            0.028053,           0.0082005,             0.52168,             0.74981,              0.5707,             0.18953,            0.024615,            0.014452,           0.0033147,            0.001107,            0.001107,            0.090007
                   8,            0.039964,             0.02494,           0.0063244,             0.83321,             0.78057,             0.86124,             0.40832,            0.022112,            0.012971,            0.002519,           0.0012456,           0.0012456,            0.088746
                   9,            0.036724,            0.023804,           0.0049672,             0.65825,             0.84375,             0.70707,               0.308,            0.021515,             0.01188,           0.0018934,           0.0013838,           0.0013838,            0.087484
                  10,            0.038166,            0.022329,           0.0041539,             0.82296,               0.875,             0.87055,             0.53158,            0.019718,            0.010904,           0.0015507,           0.0015215,           0.0015215,            0.086222
                  11,            0.035347,            0.021281,           0.0029352,             0.74986,             0.74945,             0.76548,             0.38774,            0.019412,            0.010349,           0.0013572,           0.0016588,           0.0016588,            0.084959
                  12,            0.039322,             0.01905,           0.0037469,             0.71363,             0.78125,             0.75752,             0.41434,            0.020083,           0.0096437,           0.0011937,           0.0017956,           0.0017956,            0.083696
                  13,            0.031358,            0.018362,           0.0020319,             0.68883,             0.96875,             0.81754,             0.40995,             0.01817,           0.0093437,           0.0010477,           0.0019318,           0.0019318,            0.082432
                  14,            0.036391,            0.018315,            0.002589,             0.57866,             0.68672,             0.60078,             0.27953,            0.026472,            0.008556,          0.00095358,           0.0020673,           0.0020673,            0.081167
                  15,            0.041199,             0.01971,           0.0020965,             0.69668,             0.71875,             0.69607,             0.47759,            0.024418,           0.0084914,           0.0011334,           0.0022023,           0.0022023,            0.079902
                  16,            0.038375,            0.017522,           0.0016538,             0.62943,             0.78125,             0.70822,             0.45936,            0.026608,           0.0080997,           0.0011355,           0.0023365,           0.0023365,            0.078636
                  17,            0.037148,            0.016304,           0.0017571,             0.63819,              0.9375,             0.76983,              0.4185,            0.023968,           0.0079896,           0.0010527,             0.00247,             0.00247,             0.07737
                  18,            0.037266,            0.017091,           0.0019631,             0.64698,              0.8125,             0.77668,             0.44476,            0.022251,           0.0080272,          0.00093741,           0.0026027,           0.0026027,            0.076103
                  19,            0.030834,            0.015558,           0.0017528,             0.91658,             0.68673,             0.87341,             0.66531,            0.017639,           0.0077204,            0.000885,           0.0027345,           0.0027345,            0.074834
                  20,            0.034025,            0.015901,           0.0014985,             0.58562,             0.84375,             0.68323,              0.3389,            0.022771,           0.0072855,          0.00085977,           0.0028655,           0.0028655,            0.073565
