               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.09635,            0.026028,            0.035068,            0.043551,             0.11111,            0.010428,           0.0010428,            0.081366,            0.017383,            0.029091,               8e-05,               8e-05,             0.09928
                   1,            0.098265,             0.02632,            0.041994,             0.16655,             0.11111,            0.039559,           0.0087498,            0.073291,            0.016486,            0.026604,          0.00016999,          0.00016999,             0.09847
                   2,            0.087892,            0.027276,            0.036315,             0.17172,             0.33333,             0.10338,            0.041394,            0.058017,            0.016025,            0.022424,          0.00025994,          0.00025994,             0.09766
                   3,            0.063333,             0.02752,            0.024526,             0.70106,             0.27778,             0.31698,            0.074582,            0.050535,             0.01572,            0.017931,          0.00034983,          0.00034983,             0.09685
                   4,            0.072152,            0.027534,            0.025574,             0.14168,             0.38889,             0.17015,            0.037787,            0.048207,            0.015155,             0.01569,          0.00043961,          0.00043961,             0.09604
                   5,            0.064169,            0.028042,            0.023358,             0.98191,             0.33333,             0.49689,             0.14015,            0.040207,            0.014618,            0.011507,          0.00052926,          0.00052926,            0.095229
                   6,            0.060458,             0.02721,            0.018458,             0.66555,             0.55294,             0.61149,              0.2857,            0.034653,            0.014122,           0.0086349,          0.00061876,          0.00061876,            0.094419
                   7,            0.063169,            0.028996,            0.018894,             0.78245,             0.61111,             0.72638,             0.23037,            0.031411,            0.013593,           0.0067382,          0.00070807,          0.00070807,            0.093608
                   8,            0.049588,            0.027471,            0.012704,             0.81139,             0.77778,             0.81673,             0.33816,            0.029198,            0.012736,           0.0051482,          0.00079716,          0.00079716,            0.092797
                   9,              0.0535,            0.025725,            0.012525,             0.85559,             0.66667,              0.8061,             0.27907,            0.030405,            0.011876,           0.0040865,            0.000886,            0.000886,            0.091986
                  10,            0.042085,            0.024361,           0.0083342,             0.84982,             0.94319,             0.92001,             0.49496,            0.027362,            0.011306,           0.0031706,          0.00097457,          0.00097457,            0.091175
                  11,            0.050827,            0.024293,           0.0088063,             0.88818,             0.88889,             0.95118,             0.56282,            0.027156,            0.010611,           0.0025055,           0.0010628,           0.0010628,            0.090363
                  12,            0.047514,            0.021361,           0.0073829,             0.88168,             0.83333,              0.8977,             0.48061,            0.026906,           0.0097837,           0.0023403,           0.0011508,           0.0011508,            0.089551
                  13,             0.04676,            0.023395,           0.0063372,             0.60679,             0.94444,             0.64155,             0.32015,             0.02465,           0.0089249,           0.0020502,           0.0012383,           0.0012383,            0.088738
                  14,            0.039134,            0.021179,           0.0048371,             0.60622,             0.94444,             0.72676,             0.35906,            0.023872,           0.0082618,           0.0018501,           0.0013255,           0.0013255,            0.087925
                  15,            0.039406,             0.02039,           0.0041379,             0.73838,             0.94444,             0.77506,             0.40225,            0.023311,           0.0079764,           0.0017629,           0.0014122,           0.0014122,            0.087112
                  16,            0.057348,            0.020345,           0.0056878,              0.6086,             0.77778,             0.70516,             0.41985,            0.036172,           0.0075041,            0.001854,           0.0014985,           0.0014985,            0.086299
                  17,            0.055646,            0.022476,           0.0045693,                   1,             0.88838,             0.96868,             0.60994,            0.022792,           0.0075306,           0.0015974,           0.0015843,           0.0015843,            0.085484
                  18,            0.045225,            0.019446,           0.0034815,             0.61494,             0.88889,             0.79872,               0.424,            0.033158,           0.0066008,           0.0014068,           0.0016696,           0.0016696,             0.08467
                  19,            0.048561,            0.019611,           0.0038599,             0.85532,             0.66667,             0.84552,             0.54712,            0.022321,           0.0067642,            0.001322,           0.0017544,           0.0017544,            0.083854
                  20,            0.049086,            0.021612,           0.0032808,             0.76414,             0.72222,             0.82771,             0.50789,            0.026067,           0.0064816,           0.0012867,           0.0018386,           0.0018386,            0.083039
                  21,            0.041487,            0.018111,           0.0027243,             0.94444,              0.9443,             0.98175,             0.59275,            0.021088,           0.0061423,           0.0011912,           0.0019222,           0.0019222,            0.082222
                  22,            0.049075,            0.017744,           0.0030451,             0.68171,             0.83294,             0.82072,             0.47051,            0.028555,           0.0055327,           0.0011991,           0.0020052,           0.0020052,            0.081405
                  23,            0.046903,            0.019694,           0.0025061,             0.91552,             0.61111,             0.79508,             0.56999,            0.030392,           0.0053198,           0.0013446,           0.0020875,           0.0020875,            0.080588
                  24,            0.037323,            0.017481,             0.00211,             0.69535,             0.88768,             0.88181,             0.60598,            0.023454,           0.0053417,           0.0012448,           0.0021692,           0.0021692,            0.079769
                  25,            0.038688,            0.017046,           0.0022356,             0.94735,             0.99956,             0.99237,             0.65496,             0.02409,           0.0052817,           0.0011714,           0.0022502,           0.0022502,             0.07895
                  26,            0.036723,            0.016403,           0.0021961,             0.76164,             0.88889,             0.89729,             0.27601,            0.027113,           0.0049423,          0.00093201,           0.0023304,           0.0023304,             0.07813
                  27,            0.042148,            0.018792,           0.0029303,              0.8944,             0.94444,             0.95742,             0.60862,            0.021735,           0.0051837,           0.0011014,           0.0024099,           0.0024099,             0.07731
